source	id	datetime	species	day_emerg	temp_cum	dvs_flush	dvs_mort	dN_don_upt[kgNm-2]	dN_nh4_upt[kgNm-2]	dN_no3_upt[kgNm-2]	dN_nh3_upt[kgNm-2]	dN_nox_upt[kgNm-2]	dN_n2_fix[kgNm-2]	dC_fol_grow[kgCm-2]	dC_fru_grow[kgCm-2]	dC_frt_grow[kgCm-2]	dC_lst_grow[kgCm-2]	dC_fac_grow[kgCm-2]	dC_fol_resp[kgCm-2]	dC_fru_resp[kgCm-2]	dC_frt_resp[kgCm-2]	dC_lst_resp[kgCm-2]	dC_maintenance_resp[kgCm-2]	dC_transport_resp[kgCm-2]	dC_growth_resp[kgCm-2]	dC_co2_upt[kgCm-2]	f_fac	DW_fol[kgDWm-2]	DW_fru[kgDWm-2]	DW_frt[kgDWm-2]	DW_lst[kgDWm-2]	DW_dst[kgDWm-2]	DW_below[kgDWm-2]	DW_above[kgDWm-2]	lai	specific_leaf_area[m2kg-1]	N_ret[kgNm-2]	NC_fol[gNgDW-1]	NC_fru[gNgDW-1]	NC_frt[gNgDW-1]	NC_lst[gNgDW-1]	NC_dst[gNgDW-1]	N_total[kgNm-2]	dDW_fol_sen[kgDWm-2]	dDW_fru_sen[kgDWm-2]	dDW_frt_sen[kgDWm-2]	dDW_lst_sen_below[kgDWm-2]	dDW_dst_sen_above[kgDWm-2]	dC_exsudates[kgCm-2]	N_lit_fol[kgNm-2]	N_lit_fru[kgNm-2]	N_lit_frt[kgNm-2]	N_lit_ldst_below[kgNm-2]	N_lit_ldst_above[kgNm-2]	drought_rel	conduct_rel	vc_act_25[umol_m-2_s-1]	iso_act[nmol_m-2_s-1]	mono_act[nmol_m-2_s-1]	iso_emis[umol_m-2]	mono_emis[umol_m-2]	mono_storage_emis[umol_m-2]	ovoc_emis[umol_m-2]	dN_nh4_throughf[kgN_L-1]	dN_no3_throughf[kgN_L-1]
setup	0	2020-01-16 23:00:00	ANGA	260	2832.69	1	0	0	3.69702e-07	3.54418e-05	0	0	3.25906e-05	0	0	0.000778643	0	0.00318955	0.000502137	0.00162334	0.00113405	0	0.00325953	0.000292729	0.000366769	0.0080129	0.475421	0.199153	0.317787	0.266214	0	0	0.584001	0.199153	2.11102	10.6	1.68472e-06	0.0129574	0.0124384	0.0104861	0	0	0.0093248	0	0	0.000341151	0	0	0.000259548	0	0	1.89979e-06	0	0	0.83667	0.289349	23.9	0	0	0	0	0	0	6.82173e-07	6.81689e-07
setup	0	2020-01-17 23:00:00	ANGA	260	2852.88	1	0	0	3.64617e-07	3.48087e-05	0	0	3.44785e-05	0	0	0.00100025	0	0.00314737	0.000500714	0.00161635	0.00114156	0	0.00325862	0.000314123	0.000419932	0.00842577	0.480112	0.200932	0.320625	0.270468	0	0	0.591093	0.200932	2.12988	10.6	1.70563e-06	0.0128427	0.0124193	0.0104591	0	0	0.00939128	0	0	0.000346078	0	0	0.000333416	0	0	1.92337e-06	0	0	0.80284	0.311556	23.9	0	0	0	0	0	0	6.82204e-07	6.81703e-07
setup	0	2020-01-18 23:00:00	ANGA	260	2873.28	1	0	0	3.86146e-07	3.47902e-05	0	0	3.84268e-05	0	0	0.00123231	0	0.0034492	0.000500232	0.00164294	0.00115934	0	0.00330251	0.000353229	0.00052191	0.00916074	0.485139	0.202876	0.323728	0.275473	0	0	0.5992	0.202876	2.15049	10.6	1.72843e-06	0.0127196	0.0123904	0.0104089	0	0	0.00945898	0	0	0.000351609	0	0	0.000410772	0	0	1.94908e-06	0	0	0.804733	0.328442	23.9	0	0	0	0	0	0	6.85653e-07	6.83285e-07
setup	0	2020-01-19 23:00:00	ANGA	260	2893.65	1	0	0	3.94205e-07	3.47201e-05	0	0	4.40452e-05	0	0	0.00107238	0	0.00265648	0.000498638	0.00165715	0.00117964	0	0.00333543	0.000375789	0.000494384	0.00816684	0.488928	0.204369	0.32611	0.279525	0	0	0.605635	0.204369	2.16632	10.6	1.75196e-06	0.0126303	0.0123942	0.0104015	0	0	0.00953061	0	0	0.000358114	0	0	0.00035746	0	0	1.97561e-06	0	0	0.753033	0.280223	23.7129	0	0	0	0	0	0	6.81313e-07	6.81295e-07
setup	0	2020-01-20 23:00:00	ANGA	260	2915.05	1	0	0	4.19288e-07	3.62252e-05	0	0	5.08818e-05	0.000141663	0.000141663	0.00106082	0	0.00241087	0.000503784	0.00172464	0.0012233	0	0.00345173	0.000407424	0.000567202	0.0083338	0.492311	0.206036	0.328582	0.283368	0	0	0.61195	0.206036	2.18398	10.6	1.77647e-06	0.0125364	0.012399	0.0104131	0	0	0.00960777	0	0	0.000363383	0	0	0.000353607	0	0	2.00325e-06	0	0	0.704901	0.239736	23.459	0	0	0	0	0	0	6.81285e-07	6.81282e-07
setup	0	2020-01-21 23:00:00	ANGA	260	2936.83	1	0	0	4.26613e-07	3.71887e-05	0	0	5.48097e-05	0.000302568	0.000302568	0.00104697	0	0.00169331	0.000512548	0.00175871	0.00126191	0	0.00353317	0.000430482	0.000668572	0.00816708	0.494657	0.207656	0.330766	0.28663	0	0	0.617395	0.207656	2.20115	10.6	1.8029e-06	0.0124525	0.0124235	0.01046	0	0	0.00969326	0	0	0.000368378	0	0	0.000348991	0	0	2.03306e-06	0	0	0.660854	0.232612	23.1918	0	0	0	0	0	0	6.81281e-07	6.8128e-07
setup	0	2020-01-22 23:00:00	ANGA	260	2958.74	1	0	0	4.69621e-07	3.92484e-05	0	0	5.55259e-05	0.000474546	0.000474546	0.00110982	0	0.00118833	0.000524633	0.00177985	0.00129264	0	0.00359712	0.000441807	0.000802633	0.00833412	0.496289	0.209375	0.332879	0.289641	0	0	0.62252	0.209375	2.21938	10.6	1.83187e-06	0.0123705	0.0124545	0.0105223	0	0	0.00978362	0	0	0.000372619	0	0	0.000369938	0	0	2.06572e-06	0	0	0.620358	0.26536	22.9487	0	0	0	0	0	0	6.8128e-07	6.81279e-07
setup	0	2020-01-23 23:00:00	ANGA	260	2978.83	1	0	0	5.01367e-07	3.89073e-05	0	0	4.45166e-05	0.000251931	0.000251931	0.000875883	0	0.00083342	0.000511702	0.00170437	0.00127581	0	0.00349189	0.000372953	0.000583228	0.00704752	0.497416	0.210401	0.33418	0.291855	0	0	0.626035	0.210401	2.23025	10.6	1.86213e-06	0.0123386	0.0125202	0.0106105	0	0	0.00987676	0	0	0.000376533	0	0	0.000291961	0	0	2.09985e-06	0	0	0.590989	0.272544	22.8414	0	0	0	0	0	0	6.81473e-07	6.81368e-07
setup	0	2020-01-24 23:00:00	ANGA	260	2999.71	1	0	0	5.54708e-07	3.86639e-05	0	0	4.32648e-05	0.000472698	0.000472698	0.000700032	0	0.000584055	0.000516352	0.00176001	0.00130222	0	0.00357858	0.000352166	0.000645797	0.00689975	0.498202	0.211778	0.335749	0.293484	0	0	0.629233	0.211778	2.24485	10.6	1.89209e-06	0.0122906	0.0125597	0.0106948	0	0	0.00995856	0	0	0.000379412	0	0	0.000233344	0	0	2.13364e-06	0	0	0.582849	0.245109	22.704	0	0	0	0	0	0	6.82667e-07	6.81915e-07
setup	0	2020-01-25 23:00:00	ANGA	260	3019.47	1	0	0	5.80462e-07	3.64867e-05	0	0	3.50288e-05	0.000251513	0.000251513	0.000605858	0	0.00040891	0.000508964	0.00171239	0.00129077	0	0.00351212	0.000297464	0.000447409	0.00603476	0.498746	0.212566	0.336671	0.294766	0	0	0.631437	0.212566	2.2532	10.6	1.91778e-06	0.0122865	0.0126232	0.0107791	0	0	0.0100389	0	0	0.00038153	0	0	0.000201953	0	0	2.1626e-06	0	0	0.73006	0.237049	22.68	0	0	0	0	0	0	7.21964e-07	6.99933e-07
setup	0	2020-01-26 23:00:00	ANGA	260	3039.4	1	0	0	5.63938e-07	3.45459e-05	0	0	2.79643e-05	0.000133116	0.000133116	0.00018518	0	0.000286232	0.000512762	0.00173643	0.00130113	0	0.00355033	0.000226886	0.000217789	0.00472702	0.499124	0.213022	0.33722	0.295017	0	0	0.632237	0.213022	2.25803	10.6	1.94134e-06	0.0123105	0.0126892	0.0108717	0	0	0.0101088	0	0	0.000383196	0	0	6.17268e-05	0	0	2.18917e-06	0	0	0.829601	0.187016	22.7287	0	0	0	0	0	0	7.2258e-07	7.00215e-07
setup	0	2020-01-27 23:00:00	ANGA	260	3059.71	1	0	0	4.82257e-07	3.19049e-05	0	0	2.58352e-05	0.000488399	0.000488399	0.000494504	0	0.000200185	0.000510718	0.00176461	0.00131856	0	0.00359389	0.00022909	0.000511009	0.00610681	0.49939	0.214219	0.338483	0.295888	0	0	0.634371	0.214219	2.27073	10.6	1.95968e-06	0.0123002	0.0127082	0.0109271	0	0	0.0101696	0	0	0.000383522	0	0	0.000164835	0	0	2.20985e-06	0	0	0.851718	0.208167	22.6968	0	0	0	0	0	0	6.99521e-07	6.89643e-07
setup	0	2020-01-28 23:00:00	ANGA	260	3079.18	1	0	0	4.30982e-07	2.92144e-05	0	0	2.45074e-05	0.000631377	0.000631377	0.00068978	0	0.000140043	0.000502025	0.00172041	0.00130083	0	0.00352326	0.000239937	0.000705789	0.00682195	0.499575	0.215701	0.34001	0.297144	0	0	0.637154	0.215701	2.28643	10.6	1.97548e-06	0.0122814	0.0127116	0.0109524	0	0	0.0102256	0	0	0.000384654	0	0	0.000229927	0	0	2.22767e-06	0	0	0.918458	0.246107	22.6463	0	0	0	0	0	0	7.44722e-07	7.10368e-07
setup	0	2020-01-29 23:00:00	ANGA	260	3098.69	1	0	0	6.25532e-07	2.77996e-05	0	0	2.76175e-05	0.000757036	0.000757036	0.00114565	0	9.79849e-05	0.000501182	0.00172863	0.00130213	0	0.00353194	0.000287506	0.000963216	0.00786643	0.499705	0.217438	0.341779	0.29938	0	0	0.641159	0.217438	2.30485	10.6	1.98846e-06	0.0122444	0.012698	0.0109401	0	0	0.0102776	0	0	0.000386287	0	0	0.000381884	0	0	2.24231e-06	0	0	0.911544	0.262923	22.5525	0	0	0	0	0	0	6.90117e-07	6.85331e-07
setup	0	2020-01-30 23:00:00	ANGA	260	3118.85	1	0	0	5.22424e-07	2.88344e-05	0	0	3.11842e-05	0.000652895	0.000652895	0.0013027	0	6.85934e-05	0.000518478	0.00177762	0.00132777	0	0.00362387	0.000322282	0.00099679	0.00789193	0.499795	0.218928	0.343291	0.301939	0	0	0.645229	0.218928	2.32064	10.6	2.00117e-06	0.01222	0.0126963	0.0109212	0	0	0.0103313	0	0	0.000389194	0	0	0.000434232	0	0	2.25663e-06	0	0	0.889379	0.267091	22.4907	0	0	0	0	0	0	6.85357e-07	6.83149e-07
setup	0	2020-01-31 23:00:00	ANGA	260	3138.72	1	0	0	7.94142e-07	2.68206e-05	0	0	3.49405e-05	0.00087279	0.00087279	0.00146584	0	4.80138e-05	0.000519395	0.001765	0.00133209	0	0.00361648	0.000360028	0.00121522	0.00887406	0.499858	0.220894	0.345273	0.304841	0	0	0.650114	0.220894	2.34148	10.6	2.01479e-06	0.0121708	0.0126769	0.0109046	0	0	0.0103896	0	0	0.00039252	0	0	0.000488612	0	0	2.272e-06	0	0	0.933004	0.305023	22.3691	0	0	0	0	0	0	7.17978e-07	6.98106e-07
setup	0	2020-02-01 23:00:00	ANGA	260	3158.32	1	0	0	1.15725e-06	2.52624e-05	0	0	3.53783e-05	0.000578591	0.000578591	0.00139441	0	3.3591e-05	0.000523797	0.00176003	0.00133376	0	0.00361759	0.000353927	0.0010134	0.00797757	0.499901	0.222199	0.346588	0.307569	0	0	0.654157	0.222199	2.35531	10.6	2.03107e-06	0.0121599	0.0126881	0.0108932	0	0	0.0104499	0	0	0.000396293	0	0	0.000464804	0	0	2.29035e-06	0	0	0.969073	0.301965	22.3414	0	0	0	0	0	0	7.59258e-07	7.17032e-07
setup	0	2020-02-02 23:00:00	ANGA	260	3178.14	1	0	0	8.44838e-07	2.61387e-05	0	0	3.60637e-05	0.000632769	0.000632769	0.00113953	0	2.3489e-05	0.000521519	0.00178162	0.00135272	0	0.00365586	0.000337022	0.000956625	0.00765541	0.499932	0.223619	0.348015	0.30972	0	0	0.657735	0.223619	2.37036	10.6	2.0471e-06	0.0121462	0.0126917	0.0109013	0	0	0.0105094	0	0	0.00039984	0	0	0.000379844	0	0	2.30843e-06	0	0	0.945956	0.257859	22.3072	0	0	0	0	0	0	6.92285e-07	6.86325e-07
setup	0	2020-02-03 23:00:00	ANGA	260	3198.39	1	0	0	5.57371e-07	2.81944e-05	0	0	4.16547e-05	0.00097877	0.00097877	0.00147297	0	1.64062e-05	0.000529814	0.00181149	0.00137516	0	0.00371646	0.000387529	0.00127012	0.00918366	0.499953	0.225803	0.350204	0.312603	0	0	0.662808	0.225803	2.39351	10.6	2.06295e-06	0.0120918	0.0126648	0.0108906	0	0	0.0105701	0	0	0.000402636	0	0	0.00049099	0	0	2.32631e-06	0	0	0.926999	0.300632	22.1741	0	0	0	0	0	0	6.83951e-07	6.82504e-07
setup	0	2020-02-04 23:00:00	ANGA	260	3218.44	1	0	0	4.42765e-07	2.87009e-05	0	0	4.48217e-05	0.000896094	0.000896094	0.00178965	0	1.14566e-05	0.000527552	0.00180954	0.00138355	0	0.00372064	0.00043408	0.00135761	0.00963333	0.499967	0.227801	0.352206	0.316183	0	0	0.668389	0.227801	2.41469	10.6	2.08011e-06	0.0120505	0.0126548	0.0108669	0	0	0.0106381	0	0	0.000406384	0	0	0.000596551	0	0	2.34565e-06	0	0	0.885769	0.309112	22.073	0	0	0	0	0	0	6.81362e-07	6.81317e-07
setup	0	2020-02-05 23:00:00	ANGA	260	3237.85	1	0	0	3.8046e-07	2.86935e-05	0	0	4.37273e-05	0.00075008	0.00075008	0.00159809	0	8.00034e-06	0.000515909	0.00177948	0.00137809	0	0.00367348	0.000421733	0.0012316	0.00895324	0.499977	0.229472	0.35388	0.31933	0	0	0.673209	0.229472	2.4324	10.6	2.09936e-06	0.0120307	0.012661	0.010862	0	0	0.0107097	0	0	0.000411038	0	0	0.000532695	0	0	2.36736e-06	0	0	0.845897	0.267883	22.0245	0	0	0	0	0	0	6.81326e-07	6.813e-07
setup	0	2020-02-06 23:00:00	ANGA	260	3257.98	1	0	0	3.55197e-07	2.83743e-05	0	0	4.82131e-05	0.000912487	0.000912487	0.00154921	0	5.58118e-06	0.000522242	0.0018326	0.0014072	0	0.00376205	0.000438789	0.00130229	0.00923704	0.499984	0.231503	0.355912	0.322361	0	0	0.678274	0.231503	2.45393	10.6	2.11929e-06	0.0119938	0.0126509	0.0108603	0	0	0.0107802	0	0	0.000415128	0	0	0.000516402	0	0	2.38983e-06	0	0	0.804816	0.254207	21.9344	0	0	0	0	0	0	6.8129e-07	6.81284e-07
setup	0	2020-02-07 23:00:00	ANGA	260	3278.04	1	0	0	3.29464e-07	2.81754e-05	0	0	4.82353e-05	0.000772252	0.000772252	0.0015518	0	3.88985e-06	0.000517488	0.00184041	0.00142306	0	0.00378096	0.000435593	0.00120424	0.0089732	0.499989	0.233221	0.357632	0.325394	0	0	0.683026	0.233221	2.47214	10.6	2.13907e-06	0.0119785	0.0126578	0.0108614	0	0	0.0108547	0	0	0.00041907	0	0	0.000517268	0	0	2.41214e-06	0	0	0.765437	0.228242	21.8968	0	0	0	0	0	0	6.81282e-07	6.8128e-07
setup	0	2020-02-08 23:00:00	ANGA	260	3298.14	1	0	0	3.2758e-07	2.80799e-05	0	0	4.86028e-05	0.000821044	0.000821044	0.00142913	0	2.70973e-06	0.000524745	0.00185204	0.00144022	0	0.00381701	0.000429632	0.00119616	0.00889868	0.499993	0.235047	0.359459	0.328149	0	0	0.687607	0.235047	2.4915	10.6	2.15941e-06	0.0119614	0.0126594	0.0108699	0	0	0.010929	0	0	0.000423012	0	0	0.000476376	0	0	2.43508e-06	0	0	0.731664	0.233455	21.8551	0	0	0	0	0	0	6.81392e-07	6.81331e-07
setup	0	2020-02-09 23:00:00	ANGA	260	3318.66	1	0	0	3.13524e-07	2.84598e-05	0	0	4.96963e-05	0.000792148	0.000792148	0.00140424	0	1.88596e-06	0.000535733	0.00188818	0.00146762	0	0.00389154	0.000430173	0.00115497	0.00880522	0.499995	0.236809	0.361221	0.330844	0	0	0.692065	0.236809	2.51017	10.6	2.17941e-06	0.0119514	0.012664	0.0108777	0	0	0.0110035	0	0	0.000426594	0	0	0.000468079	0	0	2.45763e-06	0	0	0.696094	0.224003	21.8306	0	0	0	0	0	0	6.81295e-07	6.81287e-07
setup	0	2020-02-10 23:00:00	ANGA	260	3339.49	1	0	0	3.0861e-07	2.89003e-05	0	0	4.9255e-05	0.000752233	0.000752233	0.00131325	0	1.31188e-06	0.000536418	0.00191756	0.00149451	0	0.00394849	0.000421432	0.00109526	0.00861226	0.499996	0.238481	0.362893	0.333334	0	0	0.696227	0.238481	2.5279	10.6	2.19889e-06	0.0119516	0.0126731	0.0108909	0	0	0.0110795	0	0	0.000430098	0	0	0.000437749	0	0	2.4796e-06	0	0	0.660538	0.200013	21.831	0	0	0	0	0	0	6.8128e-07	6.81279e-07
setup	0	2020-02-11 23:00:00	ANGA	260	3361.44	1	0	0	3.14705e-07	3.02738e-05	0	0	5.12324e-05	0.000779649	0.000779649	0.00125081	0	9.11975e-07	0.000563784	0.00198952	0.00154527	0	0.00409857	0.000426215	0.00108262	0.00861771	0.499998	0.240214	0.364627	0.335681	0	0	0.700307	0.240214	2.54627	10.6	2.21813e-06	0.0119539	0.0126793	0.0109056	0	0	0.0111555	0	0	0.000433334	0	0	0.000416935	0	0	2.50129e-06	0	0	0.624627	0.199114	21.8367	0	0	0	0	0	0	6.81279e-07	6.81279e-07
setup	0	2020-02-12 23:00:00	ANGA	260	3383.61	1	0	0	3.42582e-07	3.13127e-05	0	0	5.0676e-05	0.000847559	0.000847559	0.00130905	0	6.33598e-07	0.000581502	0.00201151	0.00157661	0	0.00416962	0.000429071	0.00114037	0.00905339	0.499998	0.242098	0.366511	0.338154	0	0	0.704664	0.242098	2.56624	10.6	2.23674e-06	0.0119561	0.0126821	0.0109185	0	0	0.0112348	0	0	0.000436385	0	0	0.000436349	0	0	2.52228e-06	0	0	0.590661	0.218843	21.8418	0	0	0	0	0	0	6.81281e-07	6.8128e-07
setup	0	2020-02-13 23:00:00	ANGA	260	3404.55	1	0	0	3.65182e-07	3.2049e-05	0	0	4.57966e-05	0.000816941	0.000816941	0.0013122	0	4.40023e-07	0.000578845	0.00195492	0.0015616	0	0.00409536	0.000407465	0.00112748	0.0090513	0.499999	0.243914	0.368326	0.34063	0	0	0.708957	0.243914	2.58548	10.6	2.25588e-06	0.0119657	0.0126886	0.0109281	0	0	0.0113146	0	0	0.0004396	0	0	0.000437399	0	0	2.54387e-06	0	0	0.595644	0.263791	21.8653	0	0	0	0	0	0	6.83548e-07	6.8232e-07
setup	0	2020-02-14 23:00:00	ANGA	260	3425.39	1	0	0	4.15756e-07	3.21345e-05	0	0	4.25372e-05	0.000668265	0.000668265	0.00110982	0	3.05469e-07	0.000576853	0.00196078	0.00156228	0	0.00409992	0.000376966	0.000961252	0.00820032	0.499999	0.245399	0.369812	0.342654	0	0	0.712466	0.245399	2.60123	10.6	2.2744e-06	0.0119933	0.0127046	0.0109403	0	0	0.0113902	0	0	0.00044282	0	0	0.000369942	0	0	2.56475e-06	0	0	0.569162	0.227625	21.9328	0	0	0	0	0	0	6.81526e-07	6.81392e-07
setup	0	2020-02-15 23:00:00	ANGA	260	3445.1	1	0	0	4.52898e-07	3.14808e-05	0	0	3.98325e-05	0.000890573	0.000890573	0.00114933	0	2.11934e-07	0.000568739	0.00189589	0.0015329	0	0.00399752	0.000364691	0.00110014	0.00883832	0.499999	0.247378	0.371791	0.344763	0	0	0.716554	0.247378	2.62221	10.6	2.29049e-06	0.0119977	0.0126965	0.0109476	0	0	0.0114627	0	0	0.00044545	0	0	0.00038311	0	0	2.58289e-06	0	0	0.618309	0.260897	21.9435	0	0	0	0	0	0	6.89928e-07	6.85244e-07
setup	0	2020-02-16 23:00:00	ANGA	260	3465.79	1	0	0	4.9472e-07	3.14e-05	0	0	4.08796e-05	0.000661143	0.000661143	0.00115772	0	1.46969e-07	0.000583389	0.00197125	0.00156125	0	0.00411589	0.000367248	0.000954373	0.00812518	0.5	0.248847	0.37326	0.346888	0	0	0.720148	0.248847	2.63778	10.6	2.30611e-06	0.0120218	0.0127078	0.0109459	0	0	0.0115319	0	0	0.000448192	0	0	0.000385908	0	0	2.6005e-06	0	0	0.591434	0.218587	22.0021	0	0	0	0	0	0	6.82056e-07	6.81635e-07
setup	0	2020-02-17 23:00:00	ANGA	260	3487.39	1	0	0	5.70084e-07	3.20458e-05	0	0	4.43017e-05	0.000950798	0.000950798	0.00125988	0	1.0191e-07	0.000600695	0.00203056	0.00160448	0	0.00423573	0.000395093	0.00118246	0.00919716	0.5	0.25096	0.375373	0.349236	0	0	0.72461	0.25096	2.66018	10.6	2.31996e-06	0.012015	0.0126924	0.010945	0	0	0.0116021	0	0	0.000450954	0	0	0.000419961	0	0	2.61613e-06	0	0	0.557718	0.230856	21.9856	0	0	0	0	0	0	6.81362e-07	6.81317e-07
setup	0	2020-02-18 23:00:00	ANGA	260	3509.21	1	0	0	6.31958e-07	3.19878e-05	0	0	3.7896e-05	0.000319317	0.000319317	0.000930752	0	7.06325e-08	0.000615089	0.00206167	0.00163374	0	0.0043105	0.000336037	0.000663116	0.00707407	0.5	0.25167	0.376083	0.350851	0	0	0.726934	0.25167	2.6677	10.6	2.33548e-06	0.012083	0.0127383	0.0109583	0	0	0.0116763	0	0	0.000454007	0	0	0.000310251	0	0	2.63363e-06	0	0	0.531324	0.185158	22.1514	0	0	0	0	0	0	6.81743e-07	6.81492e-07
setup	0	2020-02-19 23:00:00	ANGA	260	3531.2	1	0	0	7.04613e-07	3.28354e-05	0	0	3.95369e-05	0.00102761	0.00102761	0.00104045	0	4.89422e-08	0.000621297	0.00206984	0.00165344	0	0.00434458	0.0003536	0.0011353	0.00917185	0.5	0.253953	0.378367	0.352707	0	0	0.731073	0.253953	2.69191	10.6	2.34913e-06	0.0120786	0.0127064	0.0109698	0	0	0.0117442	0	0	0.000456106	0	0	0.000346817	0	0	2.64902e-06	0	0	0.512845	0.235716	22.1407	0	0	0	0	0	0	6.82113e-07	6.81662e-07
setup	0	2020-02-20 23:00:00	ANGA	260	3553.96	1	0	0	8.94863e-07	3.22518e-05	0	0	4.49875e-05	0.00108521	0.00108521	0.00157244	0	3.38858e-08	0.000639681	0.00211778	0.00168379	0	0.00444125	0.000420916	0.00136323	0.0103191	0.5	0.256365	0.380778	0.355743	0	0	0.736521	0.256365	2.71747	10.6	2.36403e-06	0.012054	0.0126839	0.010948	0	0	0.0118146	0	0	0.000458519	0	0	0.000524146	0	0	2.66582e-06	0	0	0.483398	0.25715	22.0806	0	0	0	0	0	0	6.81329e-07	6.81302e-07
setup	0	2020-02-21 23:00:00	ANGA	260	3576.22	1	0.00311732	0	1.1448e-06	3.30268e-05	0	0	4.40056e-05	0.000820638	0.000820638	0.001645	0	2.34743e-08	0.000634177	0.00210729	0.00168921	0	0.00443068	0.000428222	0.00127014	0.00990904	0.5	0.258189	0.382602	0.358936	0	0	0.741538	0.258189	2.7368	10.6	2.37964e-06	0.0120533	0.0126893	0.0109298	0	0	0.0118901	0	0	0.000462465	0	0	0.000548334	0	0	2.68342e-06	0	0	0.456218	0.245374	22.0788	0	0	0	0	0	0	6.81319e-07	6.81297e-07
setup	0	2020-02-22 23:00:00	ANGA	260	3598.17	1	0.00367178	0	1.36811e-06	3.20823e-05	0	0	4.09117e-05	0.000711113	0.000711113	0.00129269	0	1.62595e-08	0.00063783	0.0021026	0.00169522	0	0.00443565	0.000390721	0.00108775	0.00898696	0.5	0.259625	0.384182	0.361342	0	0	0.745524	0.259625	2.75203	10.6	3.21052e-06	0.0120677	0.0127023	0.0109358	0	0	0.0119646	0.000143602	0	0.000466616	0	0	0.000430898	9.17368e-07	0	2.703e-06	0	0	0.431521	0.229018	22.1138	0	0	0	0	0	0	6.81353e-07	6.81313e-07
setup	0	2020-02-23 23:00:00	ANGA	260	3619.71	1	0.00431468	0	1.61947e-06	3.13344e-05	0	0	3.60182e-05	0.000614185	0.000614185	0.000924629	0	1.125e-08	0.000629746	0.00209171	0.0016941	0	0.00441556	0.000331095	0.000861299	0.00804423	0.5	0.260823	0.385547	0.362927	0	0	0.748474	0.260823	2.76472	10.6	3.36459e-06	0.0120979	0.0127197	0.0109547	0	0	0.0120352	0.000167528	0	0.000469744	0	0	0.00030821	1.07149e-06	0	2.72262e-06	0	0	0.409828	0.195558	22.1873	0	0	0	0	0	0	6.81459e-07	6.81362e-07
setup	0	2020-02-24 23:00:00	ANGA	260	3641.87	1	0.00505822	0	1.92391e-06	3.19174e-05	0	0	3.99313e-05	0.00113468	0.00113468	0.00124492	0	7.7777e-09	0.000645155	0.00212889	0.0017159	0	0.00448995	0.000369599	0.00127416	0.00991836	0.5	0.263149	0.388068	0.365221	0	0	0.75329	0.263149	2.78938	10.6	3.53666e-06	0.0120702	0.0126876	0.010953	0	0	0.0121002	0.000194772	0	0.000471805	0	0	0.000414972	1.24886e-06	0	2.73929e-06	0	0	0.385917	0.2371	22.1196	0	0	0	0	0	0	6.8129e-07	6.81284e-07
setup	0	2020-02-25 23:00:00	ANGA	260	3664.56	1	0.00591593	0	2.01628e-06	3.00427e-05	0	0	3.91751e-05	0.000653558	0.000653558	0.00137589	0	5.37615e-09	0.000656895	0.00217274	0.00174342	0	0.00457305	0.000376253	0.00103266	0.00898014	0.5	0.264375	0.389521	0.367804	0	0	0.757325	0.264375	2.80237	10.6	3.73111e-06	0.0120886	0.0127056	0.0109425	0	0	0.0121697	0.000226855	0	0.000474788	0	0	0.000458631	1.45124e-06	0	2.75619e-06	0	0	0.364557	0.195531	22.1643	0	0	0	0	0	0	6.81403e-07	6.81336e-07
setup	0	2020-02-26 23:00:00	ANGA	260	3685.82	1	0.00690282	0	1.7464e-06	3.06519e-05	0	0	3.67914e-05	0.00085781	0.00085781	0.00110498	0	3.71763e-09	0.000648037	0.00210187	0.00172147	0	0.00447137	0.000348873	0.00109308	0.00913402	0.5	0.266019	0.391427	0.369782	0	0	0.761209	0.266019	2.8198	10.6	3.9503e-06	0.0120888	0.0127014	0.0109498	0	0	0.0122365	0.00026246	0	0.000478146	0	0	0.000368328	1.68157e-06	0	2.77303e-06	0	0	0.436975	0.220617	22.1644	0	0	0	0	0	0	6.93207e-07	6.86748e-07
setup	0	2020-02-27 23:00:00	ANGA	260	3707.07	1	0.00803538	0	1.81473e-06	3.04165e-05	0	0	4.16882e-05	0.00124735	0.00124735	0.00162603	0	2.5683e-09	0.00065476	0.00210495	0.00171668	0	0.00447638	0.000408213	0.00149635	0.010968	0.5	0.268487	0.394199	0.372914	0	0	0.767113	0.268487	2.84596	10.6	4.19765e-06	0.0120407	0.0126654	0.0109288	0	0	0.012301	0.000303377	0	0.000480716	0	0	0.00054201	1.94375e-06	0	2.78978e-06	0	0	0.42348	0.308433	22.047	0	0	0	0	0	0	6.82648e-07	6.81907e-07
setup	0	2020-02-28 23:00:00	ANGA	260	3729.18	1	0.00933176	0	2.11217e-06	2.96876e-05	0	0	4.35234e-05	0.000742552	0.000742552	0.00164881	0	1.77463e-09	0.000659867	0.00217244	0.00175005	0	0.00458235	0.000423384	0.00122531	0.00972797	0.5	0.269786	0.395849	0.376094	0	0	0.771943	0.269786	2.85974	10.6	4.47582e-06	0.0120408	0.012678	0.0109091	0	0	0.0123698	0.000350881	0	0.000484789	0	0	0.000549604	2.23917e-06	0	2.80803e-06	0	0	0.395482	0.228614	22.0465	0	0	0	0	0	0	6.81421e-07	6.81344e-07
