source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter[kgCha-1]	dN_litter[kgNha-1]	dN_dep[kgNha-1]	dN_up_floor[kgNha-1]	dN_up_min[kgNha-1]	dN_mineral_floor[kgNha-1]	dN_mineral_min[kgNha-1]	dN_nitrify_floor[kgNha-1]	dN_nitrify_min[kgNha-1]	dN_denitrify_floor[kgNha-1]	dN_denitrify_min[kgNha-1]	dN_chemo_floor[kgNha-1]	dN_chemo_min[kgNha-1]	C_plants_floor[kgCha-1]	C_plants_min[kgCha-1]	C_soil_floor[kgCha-1]	C_soil_min[kgCha-1]	C_aorg_floor[kgCha-1]	C_aorg_min[kgCha-1]	C_litter_raw[kgCha-1]	C_litter_floor[kgCha-1]	C_litter_min[kgCha-1]	C_mic_floor[kgCha-1]	C_mic_min[kgCha-1]	C_sol_floor[kgCha-1]	C_sol_min[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants_floor[kgNha-1]	N_plants_min[kgNha-1]	N_soil_floor[kgNha-1]	N_soil_min[kgNha-1]	N_aorg_floor[kgNha-1]	N_aorg_min[kgNha-1]	N_litter_raw[kgNha-1]	N_litter_floor[kgNha-1]	N_litter_min[kgNha-1]	N_mic_floor[kgNha-1]	N_mic_min[kgNha-1]	N_sol_floor[kgNha-1]	N_sol_min[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2008-05-17 23:00:00	0	13.9844	6.80112	0.000122272	0	0.00325007	0.00126528	0.00134197	0.00154954	0.00308845	5.85384e-06	0	0	0	1.00992	0.0343445	0.0136301	0	0.292812	-0	0.476495	-0	0.458638	-0	0.0030765	-0	9.77712e-08	0	742.573	0	76461.1	0	305.579	379.662	0	194.425	0	149.884	0	0.0964657	0	0	0	35.2598	0	4930.54	0	29.9868	10.1794	0	5.67398	0	12.6274	0	1.20731	0	0	0.161278
setup	0	2008-05-18 23:00:00	0	14.0882	6.4092	0.000120113	0	0.00314434	0.00135462	0.00127249	0.00138959	0.00244568	8.96648e-06	0	0	0	1.08692	0.0365783	0.0136341	0	0.290362	-0	0.503481	-0	0.456593	-0	0.00264937	-0	9.65409e-08	0	767.508	0	76455.8	0	305.057	376.295	0	193.099	0	150.106	0	0.102254	0	0	0	36.1377	0	4930.29	0	29.8311	10.0899	0	5.64143	0	12.6204	0	1.23312	0	0	0.158681
setup	0	2008-05-19 23:00:00	0	14.9963	6.71662	0.000112939	0	0.00300255	0.00144609	0.00115909	0.00123782	0.00198763	6.30829e-06	0	0	0	1.76421	0.0391237	0.0136346	0	0.281841	-0	0.44208	-0	0.42164	-0	0.00232832	-0	9.1043e-08	0	802.276	0	76450.8	0	304.515	373.183	0	191.83	0	150.083	0	0.410411	0	0	0	36.9828	0	4930.06	0	29.793	10.0073	0	5.61046	0	12.5613	0	1.20747	0	0	0.15711
setup	0	2008-05-20 23:00:00	0	15.7436	6.62482	0.000112648	0	0.00287352	0.00154182	0.00112273	0.00114213	0.00160376	8.29174e-06	0	0	0	2.03901	0.0420153	0.0136282	0	0.274085	-0	0.525853	-0	0.421634	-0	0.00209883	-0	9.42717e-08	0	835.888	0	76446.2	0	304.035	370.341	0	190.612	0	150.244	0	0.545099	0	0	0	37.8133	0	4929.81	0	29.5602	9.93214	0	5.58085	0	12.5149	0	1.33561	0	0	0.156152
setup	0	2008-05-21 23:00:00	0	16.601	6.47555	0.000114028	0	0.00272668	0.00164601	0.00112223	0.00107681	0.00127644	1.37658e-05	0	0	0	2.53398	0.0452898	0.0136258	0	0.276626	-0	0.360385	-0	0.39977	-0	0.001892	-0	8.60832e-08	0	872.444	0	76442.2	0	303.596	367.821	0	189.445	0	150.492	0	0.820988	0	0	0	38.6535	0	4929.62	0	29.6388	9.86577	0	5.55261	0	12.4846	0	1.18773	0	0	0.155768
setup	0	2008-05-22 23:00:00	0	16.5571	6.32172	0.000114963	0	0.00260693	0.00174425	0.00107968	0.000985739	0.000971427	1.74449e-05	0	0	0	2.45485	0.0489863	0.0136258	0	0.283027	-0	0.466877	-0	0.421015	-0	0.00161219	-0	9.19673e-08	0	901.963	0	76438.4	0	303.219	365.659	0	188.34	0	150.738	0	0.740589	0	0	0	39.5036	0	4929.39	0	29.4864	9.8092	0	5.52601	0	12.4668	0	1.21076	0	0	0.15306
setup	0	2008-05-23 23:00:00	0	16.4748	5.98852	0.000115396	0	0.00248153	0.00177087	0.000906357	0.000824004	0.000756895	1.08321e-05	0	0	0	2.645	0.0531463	0.0136324	0	0.260971	-0	0.476876	-0	0.36486	-0	0.001376	-0	8.70531e-08	0	929.526	0	76435	0	302.86	363.847	0	187.316	0	150.896	0	0.809601	0	0	0	40.337	0	4929.16	0	29.2612	9.76223	0	5.50161	0	12.4038	0	1.34467	0	0	0.151647
setup	0	2008-05-24 23:00:00	0	16.8628	6.36972	0.000115699	0	0.00248063	0.00189944	0.00104463	0.000894159	0.000738231	1.30138e-05	0	0	0	2.89451	0.0578133	0.0136598	0	0.268846	-0	0.369416	-0	0.408109	-0	0.00121419	-0	8.92333e-08	0	955.84	0	76431.5	0	302.935	361.812	0	186.241	0	150.805	0	0.807236	0	0	0	41.1059	0	4928.98	0	29.3299	9.70954	0	5.47565	0	12.3895	0	1.18687	0	0	0.150594
setup	0	2008-05-25 23:00:00	0	17.7124	6.30947	0.000120482	0	0.00238692	0.00197052	0.000961284	0.000793568	0.000558881	1.22919e-05	0	0	0	3.33847	0.0630325	0.0136268	0	0.267424	-0	0.409456	-0	0.384624	-0	0.0010113	-0	8.70735e-08	0	983.576	0	76428.5	0	302.712	360.144	0	185.219	0	150.833	0	1.0763	0	0	0	41.8797	0	4928.79	0	29.2814	9.66696	0	5.45104	0	12.3419	0	1.1576	0	0	0.14944
setup	0	2008-05-26 23:00:00	0	17.7043	8.24911	0.000132977	0	0.00229784	0.00201549	0.00111206	0.00118064	0.00176617	2.59427e-06	0	0	0	3.50517	0.068851	0.0140381	0	0.262751	-0	0.597813	-0	0.441737	-0	0.0013018	-0	1.01962e-07	0	1008.93	0	76423.8	0	303.59	357.473	0	184.063	0	149.504	0	0.86737	0	0	0	42.6543	0	4928.55	0	29.0961	9.59779	0	5.42235	0	12.2029	0	1.32773	0	0	0.15453
setup	0	2008-05-27 23:00:00	0	19.0446	6.81505	0.000129458	0	0.0022904	0.00212268	0.00124741	0.00116707	0.001488	1.09061e-05	0	0	0	4.61606	0.0753168	0.0136324	0	0.272152	-0	0.387538	-0	0.431659	-0	0.00142054	-0	8.87841e-08	0	1043.32	0	76421.5	0	303.526	355.492	0	182.941	0	150.098	0	1.47332	0	0	0	43.4043	0	4928.4	0	29.1781	9.54746	0	5.39445	0	12.2247	0	1.14322	0	0	0.153021
setup	0	2008-05-28 23:00:00	0	18.1507	8.24247	0.000165808	0	0.00223352	0.00208093	0.00112978	0.00199568	0.00483436	2.07823e-06	0	0	0	4.08905	0.082479	0.0143307	0	0.265603	-0	0.601883	-0	0.471541	-0	0.00239163	-0	1.0115e-07	0	1066.07	0	76417.4	0	304.376	353.248	0	181.847	0	149.344	0	0.734778	0	0	0	44.1663	0	4928.16	0	29.0013	9.49043	0	5.36693	0	12.1312	0	1.25307	0	0	0.169497
setup	0	2008-05-29 23:00:00	0	18.6306	7.81698	0.000164477	0	0.00224262	0.00210539	0.00158841	0.00285805	0.00707655	3.44179e-06	0	0	0	4.67973	0.090387	0.0137506	0	0.263404	-0	0.526743	-0	0.460991	-0	0.00383893	-0	9.98814e-08	0	1091	0	76414.2	0	304.27	351.335	0	180.723	0	149.341	0	0.868608	0	0	0	44.8994	0	4927.98	0	28.8914	9.44267	0	5.33834	0	12.1226	0	1.25112	0	0	0.172183
setup	0	2008-05-30 23:00:00	0	18.3722	7.86665	0.000172845	0	0.00222429	0.00212491	0.00171804	0.0032443	0.00815388	3.76232e-06	0	0	0	4.6347	0.0990898	0.0137445	0	0.267289	-0	0.475335	-0	0.463173	-0	0.00404607	-0	9.96677e-08	0	1110.55	0	76411	0	304.189	349.758	0	179.621	0	149.263	0	0.629401	0	0	0	45.6212	0	4927.82	0	28.8954	9.40438	0	5.31014	0	12.1091	0	1.15713	0	0	0.175067
setup	0	2008-05-31 23:00:00	0	19.3962	7.58193	0.000171098	0	0.00219597	0.00214647	0.00155224	0.00238455	0.00491545	4.65409e-06	0	0	0	5.7265	0.108636	0.0136262	0	0.266403	-0	0.52818	-0	0.448654	-0	0.00240144	-0	9.80606e-08	0	1137.2	0	76409.1	0	303.927	348.733	0	178.567	0	149.37	0	1.16085	0	0	0	46.3218	0	4927.66	0	28.7357	9.38142	0	5.28313	0	12.073	0	1.23003	0	0	0.170811
setup	0	2008-06-01 23:00:00	0	20.7338	7.90591	0.000169137	0	0.00215822	0.00216321	0.00150396	0.0020154	0.00366754	7.76743e-06	0	0	0	6.70724	0.119071	0.0136275	0	0.263581	-0	0.408124	-0	0.430003	-0	0.00205581	-0	9.20565e-08	0	1168.76	0	76407.9	0	303.816	348.191	0	177.55	0	149.51	0	1.66285	0	0	0	47.006	0	4927.55	0	28.8461	9.37193	0	5.2569	0	12.0403	0	1.06842	0	0	0.167031
setup	0	2008-06-02 23:00:00	0	21.2851	8.07965	0.000171011	0	0.00212227	0.00216964	0.00137898	0.00161519	0.00246191	7.65827e-06	0	0	0	7.08102	0.13044	0.0136298	0	0.261836	-0	0.499547	-0	0.444836	-0	0.00122382	-0	9.65247e-08	0	1198.29	0	76406.9	0	303.838	348.172	0	176.595	0	149.659	0	1.71704	0	0	0	47.6963	0	4927.43	0	28.7719	9.37697	0	5.23209	0	11.9855	0	1.08391	0	0	0.164482
setup	0	2008-06-03 23:00:00	0	22.0789	7.97127	0.000173324	0	0.00206071	0.00209688	0.00127726	0.00132098	0.00165845	7.73566e-06	0	0	0	7.78844	0.142784	0.0136293	0	0.253347	-0	0.522976	-0	0.423095	-0	0.00102925	-0	9.88034e-08	0	1229.03	0	76406.7	0	303.852	348.679	0	175.7	0	149.836	0	1.98116	0	0	0	48.3867	0	4927.31	0	28.626	9.39667	0	5.20862	0	11.9313	0	1.15876	0	0	0.16177
setup	0	2008-06-04 23:00:00	0	21.5644	7.88959	0.000175117	0	0.00208137	0.00217521	0.00122838	0.00115594	0.00124703	9.84046e-06	0	0	0	7.64753	0.156139	0.0136314	0	0.24959	-0	0.491384	-0	0.41101	-0	0.000750303	-0	1.01145e-07	0	1252.35	0	76406.5	0	303.813	349.819	0	174.879	0	150.015	0	1.60283	0	0	0	49.0703	0	4927.21	0	28.5127	9.43388	0	5.18691	0	11.8788	0	1.21171	0	0	0.159423
setup	0	2008-06-05 23:00:00	0	22.3614	7.08968	0.000174948	0	0.00207707	0.0021869	0.00121628	0.00102025	0.00083597	1.75038e-05	0	0	0	8.89596	0.170537	0.0136263	0	0.26361	-0	0.37374	-0	0.415439	-0	0.000548863	-0	9.52332e-08	0	1281.69	0	76408.3	0	303.66	351.709	0	174.126	0	150.497	0	2.21772	0	0	0	49.7278	0	4927.16	0	28.5793	9.49189	0	5.16697	0	11.8762	0	1.05577	0	0	0.156373
setup	0	2008-06-06 23:00:00	0	22.2769	7.49719	0.000179403	0	0.00207908	0.00219808	0.000982161	0.000782405	0.000541076	7.11101e-06	0	0	0	9.3559	0.186001	0.0136271	0	0.242119	-0	0.477965	-0	0.361054	-0	0.00039739	-0	9.47711e-08	0	1309.02	0	76410.2	0	303.722	354.366	0	173.485	0	150.565	0	2.25278	0	0	0	50.3852	0	4927.1	0	28.4224	9.57111	0	5.14985	0	11.7771	0	1.17713	0	0	0.154506
setup	0	2008-06-07 23:00:00	0	21.2451	7.14947	0.000184186	0	0.00209103	0.00221595	0.00101579	0.000744523	0.000360787	2.08909e-05	0	0	0	8.95137	0.20255	0.0136261	0	0.252906	-0	0.351647	-0	0.375432	-0	0.000310247	-0	9.1517e-08	0	1326.28	0	76412	0	303.536	357.77	0	172.904	0	150.784	0	1.56789	0	0	0	51.0018	0	4927.08	0	28.4781	9.67102	0	5.13414	0	11.7527	0	1.04362	0	0	0.152417
setup	0	2008-06-08 23:00:00	0	20.0418	6.32987	0.00018749	0	0.00206905	0.00222845	0.000836687	0.000592425	0.000228347	1.36707e-05	0	0	0	8.61475	0.220193	0.013626	0	0.233936	-0	0.422899	-0	0.326245	-0	0.000225501	-0	8.81547e-08	0	1334.38	0	76414.4	0	303.047	361.955	0	172.406	0	150.89	0	0.952646	0	0	0	51.6099	0	4927.06	0	28.3139	9.79273	0	5.12059	0	11.703	0	1.12748	0	0	0.150684
setup	0	2008-06-09 23:00:00	0	18.6842	5.43324	0.000189738	0	0.00204184	0.0022398	0.000817737	0.00055398	0.000148274	2.79245e-05	0	0	0	9.01321	0.238927	0.0136257	0	0.244836	-0	0.30876	-0	0.332523	-0	0.000173093	-0	7.98573e-08	0	1340.03	0	76418	0	302.313	367.058	0	171.976	0	151.021	0	0.833034	0	0	0	52.1619	0	4927.09	0	28.3039	9.94015	0	5.10896	0	11.7195	0	1.01123	0	0	0.148772
setup	0	2008-06-10 23:00:00	0	19.6474	5.14602	0.000189232	0	0.00202927	0.00226559	0.000667643	0.000448906	0.00010183	2.18037e-05	0	0	0	10.6163	0.25874	0.0136257	0	0.229445	-0	0.340629	-0	0.288636	-0	0.000134247	-0	7.36214e-08	0	1354.08	0	76423.4	0	301.526	372.989	0	171.62	0	151.273	0	1.57293	0	0	0	52.679	0	4927.12	0	28.1914	10.111	0	5.09945	0	11.6923	0	1.02636	0	0	0.147623
setup	0	2008-06-11 23:00:00	0	19.9638	5.4218	0.000206957	0	0.00196452	0.00235223	0.000663572	0.000438286	7.61558e-05	2.83428e-05	0	0	0	11.373	0.279609	0.0136256	0	0.224855	-0	0.306288	-0	0.296736	-0	0.000115019	-0	7.13423e-08	0	1368.02	0	76429.3	0	300.949	379.766	0	171.324	0	151.598	0	1.64376	0	0	0	53.1476	0	4927.2	0	28.1528	10.3055	0	5.09147	0	11.664	0	0.978938	0	0	0.145446
setup	0	2008-06-12 23:00:00	0	18.4143	5.19353	0.000218465	0	0.000862323	0.00223155	0.00056112	0.000364366	5.33783e-05	2.30898e-05	0	0	0	11.2039	0.311095	0.0136258	0	0.0318023	-0	0.261576	-0	0.25136	-0	9.81585e-05	-0	6.60411e-08	0	1373.22	0	76435.4	0	300.302	387.457	0	171.099	0	151.884	0	0.944777	0	0	0	53.5228	0	4927.49	0	28.1673	10.5346	0	5.08603	0	11.6165	0	1.08009	0	0	0.147271
setup	0	2008-06-13 23:00:00	0	17.8205	4.46707	0.000216114	0	0.00114635	0.0021698	0.000454596	0.000288168	3.72614e-05	2.11581e-05	0	0	0	12.0526	0.594644	0.0136256	0	0.121322	-0	0.28665	-0	0.192959	-0	0.000124606	-0	5.8101e-08	0	1379.03	0	76443	0	299.548	396.075	0	170.935	0	152.012	0	1.02324	0	0	0	53.5267	0	4927.96	0	28.0753	11.0349	0	5.09798	0	11.5932	0	1.15334	0	0	0.143381
setup	0	2008-06-14 23:00:00	0	17.624	4.74299	0.000225272	0	0.000899687	0.0022048	0.000497115	0.000324817	3.88409e-05	2.09313e-05	0	0	0	12.8584	0.538141	0.0136418	0	0.0818316	-0	0.21469	-0	0.237071	-0	0.000128595	-0	5.9591e-08	0	1384.86	0	76451	0	298.918	405.297	0	170.831	0	152.019	0	0.972082	0	0	0	53.6934	0	4928.44	0	28.1512	11.4765	0	5.10749	0	11.5911	0	1.10764	0	0	0.142329
setup	0	2008-06-15 23:00:00	0	17.8854	5.17069	0.000270477	0	0.000843454	0.00220048	0.00049936	0.000325664	5.23606e-05	1.17644e-05	0	0	0	13.6403	0.625968	0.0136508	0	0.0900474	-0	0.273297	-0	0.226712	-0	0.000178728	-0	6.34769e-08	0	1390.05	0	76459.5	0	298.46	414.947	0	170.809	0	151.723	0	0.891916	0	0	0	53.7929	0	4928.98	0	28.1554	11.99	0	5.12317	0	11.5578	0	1.14723	0	0	0.142918
setup	0	2008-06-16 23:00:00	0	18.1933	5.61351	0.000222402	0	0.00069242	0.00209025	0.000575483	0.000377067	9.66081e-05	9.32492e-06	0	0	0	14.4579	0.666576	0.0136584	0	0.0792066	-0	0.282748	-0	0.246533	-0	0.000308209	-0	6.9677e-08	0	1394.71	0	76468.3	0	298.123	424.977	0	170.873	0	151.194	0	0.84166	0	0	0	53.9066	0	4929.57	0	28.1909	12.5278	0	5.14322	0	11.5224	0	1.18359	0	0	0.14133
setup	0	2008-06-17 23:00:00	0	18.878	5.04745	0.000238133	0	0.000864816	0.00216119	0.000543582	0.000346048	6.07188e-05	1.6034e-05	0	0	0	15.7173	0.729252	0.0136261	0	0.134949	-0	0.304834	-0	0.233091	-0	0.000236401	-0	6.80807e-08	0	1403.04	0	76479	0	297.396	436.128	0	170.968	0	151.321	0	1.19322	0	0	0	54.0006	0	4930.16	0	28.1212	13.1319	0	5.16613	0	11.5193	0	1.22662	0	0	0.140427
setup	0	2008-06-18 23:00:00	0	18.9095	4.99097	0.000244639	0	0.0006271	0.00214376	0.000582271	0.000370335	4.78033e-05	2.46527e-05	0	0	0	16.3798	0.706815	0.0136259	0	0.0809388	-0	0.223962	-0	0.251018	-0	0.000174146	-0	6.71924e-08	0	1409.15	0	76490.4	0	296.696	448.315	0	171.11	0	151.604	0	1.04952	0	0	0	54.2077	0	4930.82	0	28.2024	13.7178	0	5.18864	0	11.5277	0	1.1828	0	0	0.140337
setup	0	2008-06-19 23:00:00	0	17.8937	4.7294	0.00029826	0	0.000360636	0.00209602	0.000504146	0.000315624	3.70612e-05	1.90703e-05	0	0	0	16.7731	0.823423	0.0136324	0	0.0262459	-0	0.223066	-0	0.214012	-0	0.000162391	-0	6.54736e-08	0	1409.44	0	76502.5	0	296.027	461.486	0	171.316	0	151.743	0	0.657179	0	0	0	54.3123	0	4931.63	0	28.2653	14.4172	0	5.21687	0	11.5145	0	1.21825	0	0	0.141293
setup	0	2008-06-20 23:00:00	0	17.3606	4.46105	0.000265045	0	0.000678447	0.00208318	0.000444517	0.000279037	3.33989e-05	1.59184e-05	0	0	0	18.0405	0.957255	0.0136346	0	0.122188	-0	0.291095	-0	0.205	-0	0.000181897	-0	6.4609e-08	0	1414.63	0	76516	0	295.32	475.579	0	171.589	0	151.779	0	0.899051	0	0	0	54.2958	0	4932.46	0	28.1683	15.245	0	5.25187	0	11.5224	0	1.27885	0	0	0.138948
setup	0	2008-06-21 23:00:00	0	17.8153	4.3661	0.000276802	0	0.000508009	0.00209665	0.000482024	0.000308625	2.70304e-05	2.40472e-05	0	0	0	18.8927	0.882959	0.0136266	0	0.0753589	-0	0.207907	-0	0.225488	-0	0.000139155	-0	6.14319e-08	0	1419.43	0	76530.5	0	294.632	490.673	0	171.909	0	151.948	0	0.892368	0	0	0	54.4735	0	4933.29	0	28.2263	16.0027	0	5.28527	0	11.5393	0	1.24485	0	0	0.138022
setup	0	2008-06-22 23:00:00	0	17.9905	4.19864	0.000333921	0	0.000474082	0.0020616	0.000441152	0.000280546	2.00993e-05	2.40513e-05	0	0	0	19.6696	0.985414	0.0136258	0	0.0796506	-0	0.237848	-0	0.201172	-0	0.000118798	-0	6.0767e-08	0	1423.11	0	76546	0	293.875	506.741	0	172.279	0	152.184	0	0.825963	0	0	0	54.5677	0	4934.2	0	28.2073	16.8607	0	5.32301	0	11.5449	0	1.27801	0	0	0.138073
setup	0	2008-06-23 23:00:00	0	17.9236	4.02746	0.000257097	0	0.000436005	0.00204695	0.000444525	0.000278752	1.57667e-05	2.85011e-05	0	0	0	20.5092	1.03197	0.0136286	0	0.0793454	-0	0.232917	-0	0.199235	-0	0.000101257	-0	6.16563e-08	0	1426.71	0	76562.5	0	293.165	523.776	0	172.693	0	152.35	0	0.798141	0	0	0	54.6698	0	4935.16	0	28.1857	17.7651	0	5.3631	0	11.5487	0	1.3155	0	0	0.138211
setup	0	2008-06-24 23:00:00	0	18.1834	3.88006	0.000255543	0	0.000210047	0.00202265	0.000436351	0.000275653	1.25676e-05	3.19749e-05	0	0	0	21.3745	1.08069	0.0136261	0	0.0271531	-0	0.180653	-0	0.194129	-0	8.70371e-05	-0	5.92096e-08	0	1426.28	0	76580	0	292.384	541.745	0	173.148	0	152.579	0	0.820995	0	0	0	54.7728	0	4936.23	0	28.2518	18.7179	0	5.40553	0	11.5651	0	1.31364	0	0	0.136207
setup	0	2008-06-25 23:00:00	0	18.3473	3.76614	0.00036453	0	0.000286894	0.00199381	0.000417686	0.000258871	9.9465e-06	3.57211e-05	0	0	0	22.1998	1.20946	0.0136256	0	0.060919	-0	0.222514	-0	0.177558	-0	8.39125e-05	-0	5.80721e-08	0	1426.98	0	76598.4	0	291.612	560.592	0	173.643	0	152.8	0	0.862028	0	0	0	54.7565	0	4937.38	0	28.2231	19.7969	0	5.4526	0	11.5747	0	1.36548	0	0	0.136098
setup	0	2008-06-26 23:00:00	0	18.3255	3.70947	0.000354525	0	0.000162793	0.0019803	0.000411198	0.000255333	8.13671e-06	3.81305e-05	0	0	0	22.9867	1.2242	0.0136257	0	0.0190551	-0	0.177795	-0	0.180306	-0	7.32146e-05	-0	5.51225e-08	0	1424.76	0	76617.7	0	290.929	580.297	0	174.169	0	152.899	0	0.901672	0	0	0	54.796	0	4938.6	0	28.2806	20.8919	0	5.50081	0	11.5814	0	1.38274	0	0	0.137687
setup	0	2008-06-27 23:00:00	0	18.2367	3.667	0.000349696	0	0.000136449	0.00195069	0.000387567	0.000238921	6.78644e-06	4.15116e-05	0	0	0	23.6953	1.29702	0.0136258	0	0.00351693	-0	0.172965	-0	0.166201	-0	7.00429e-05	-0	5.40553e-08	0	1422.51	0	76637.7	0	290.267	600.737	0	174.735	0	152.948	0	0.945566	0	0	0	54.774	0	4939.91	0	28.3415	22.0579	0	5.55222	0	11.5819	0	1.41907	0	0	0.139253
setup	0	2008-06-28 23:00:00	0	18.6503	3.62871	0.000266979	0	7.62234e-05	0.00194896	0.000383249	0.000235898	5.74077e-06	4.98016e-05	0	0	0	24.3375	1.33592	0.0136256	0	0	-0	0.168862	-0	0.157599	-0	6.78074e-05	-0	5.18048e-08	0	1418.8	0	76658.4	0	289.613	621.832	0	175.339	0	152.957	0	1.01343	0	0	0	54.7403	0	4941.26	0	28.4051	23.2614	0	5.60601	0	11.5825	0	1.45637	0	0	0.134099
setup	0	2008-06-29 23:00:00	0	18.8465	3.59336	0.000331256	0	0.000115014	0.00195209	0.000382995	0.000232523	4.88662e-06	5.82426e-05	0	0	0	24.8915	1.37088	0.0136256	0	0	-0	0.16848	-0	0.154232	-0	6.43023e-05	-0	4.99974e-08	0	1412.65	0	76679.7	0	288.962	643.517	0	175.972	0	152.947	0	1.08155	0	0	0	54.7039	0	4942.64	0	28.4645	24.4993	0	5.66166	0	11.5825	0	1.49707	0	0	0.133496
setup	0	2008-06-30 23:00:00	0	19.005	3.56971	0.000381335	0	0.000118155	0.00195762	0.000383123	0.000231365	4.31467e-06	6.46405e-05	0	0	0	25.341	1.40156	0.0136256	0	0	-0	0.166419	-0	0.15274	-0	6.25941e-05	-0	4.98936e-08	0	1405.67	0	76701.5	0	288.337	665.656	0	176.638	0	152.9	0	1.15241	0	0	0	54.6675	0	4944.05	0	28.5261	25.7663	0	5.71952	0	11.5809	0	1.53657	0	0	0.133742
setup	0	2008-07-01 23:00:00	0	18.9201	3.55002	0.000308903	0	0.000100763	0.00196166	0.00037589	0.000226704	3.77386e-06	6.60345e-05	0	0	0	25.6888	1.42751	0.0136257	0	0	-0	0.165532	-0	0.152066	-0	5.82463e-05	-0	5.0492e-08	0	1398.02	0	76723.6	0	287.67	688.142	0	177.34	0	152.896	0	1.22165	0	0	0	54.6312	0	4945.49	0	28.5843	27.0575	0	5.77955	0	11.5821	0	1.57658	0	0	0.133192
setup	0	2008-07-02 23:00:00	0	18.6821	3.49254	0.000395441	0	0.000125188	0.00193696	0.000365195	0.000219721	3.44069e-06	6.85253e-05	0	0	0	25.9252	1.44827	0.0136263	0	0	-0	0.162629	-0	0.150285	-0	5.65619e-05	-0	4.89317e-08	0	1389.01	0	76746.1	0	287.049	710.889	0	178.067	0	152.855	0	1.28246	0	0	0	54.595	0	4946.95	0	28.6425	28.3687	0	5.84126	0	11.5841	0	1.61458	0	0	0.134448
setup	0	2008-07-03 23:00:00	0	18.5545	3.50069	0.000354501	0	7.87692e-05	0.00192701	0.000362912	0.000219478	3.29369e-06	6.70276e-05	0	0	0	26.0294	1.46339	0.0136282	0	0	-0	0.163269	-0	0.15163	-0	5.69105e-05	-0	4.92471e-08	0	1380.15	0	76768.6	0	286.391	733.624	0	178.866	0	152.911	0	1.3178	0	0	0	54.5588	0	4948.42	0	28.6973	29.6888	0	5.90723	0	11.5935	0	1.65121	0	0	0.13374
setup	0	2008-07-04 23:00:00	0	18.8895	5.07284	0.000240529	0	0.000101066	0.00192068	0.000561502	0.000343425	2.13689e-05	1.97929e-05	0	0	0	26.0246	1.47243	0.0136874	0	0	-0	0.238756	-0	0.22213	-0	0.000349453	-0	6.41316e-08	0	1371.85	0	76789.5	0	286.174	753.986	0	180.505	0	152.871	0	0.937484	0	0	0	54.5226	0	4949.9	0	28.7715	30.9204	0	6.02181	0	11.6384	0	1.68819	0	0	0.132927
setup	0	2008-07-05 23:00:00	0	18.8844	4.98401	0.000331243	0	0.000125695	0.0019393	0.000559992	0.000329564	1.97656e-05	1.92734e-05	0	0	0	25.9095	1.475	0.0136351	0	0	-0	0.235434	-0	0.214351	-0	0.000301134	-0	6.72724e-08	0	1365.1	0	76810.4	0	285.832	774.106	0	182.168	0	152.77	0	0.945153	0	0	0	54.4865	0	4951.38	0	28.8627	32.1464	0	6.13909	0	11.6614	0	1.72723	0	0	0.132898
setup	0	2008-07-06 23:00:00	0	18.6926	5.41914	0.000338786	0	0.000107094	0.0019302	0.00060229	0.000358878	3.74096e-05	1.37348e-05	0	0	0	25.6712	1.47077	0.0136425	0	0	-0	0.252645	-0	0.232775	-0	0.000487448	-0	7.1635e-08	0	1357.16	0	76830.7	0	285.63	793.386	0	184.022	0	152.532	0	0.91899	0	0	0	54.4504	0	4952.86	0	28.9766	33.3405	0	6.26852	0	11.676	0	1.76744	0	0	0.133184
setup	0	2008-07-07 23:00:00	0	18.4935	4.71901	0.000320148	0	0.000103198	0.00190208	0.000538311	0.000314601	1.88185e-05	2.3351e-05	0	0	0	25.3022	1.45944	0.0136257	0	0	-0	0.22764	-0	0.209922	-0	0.000258023	-0	6.60718e-08	0	1349.32	0	76851.2	0	285.104	813.017	0	185.608	0	152.774	0	0.983451	0	0	0	54.4144	0	4954.33	0	29.064	34.5505	0	6.38335	0	11.7029	0	1.80546	0	0	0.132769
setup	0	2008-07-08 23:00:00	0	18.0217	4.45901	0.000316812	0	8.5285e-05	0.0018747	0.000497035	0.00029119	1.37715e-05	2.57789e-05	0	0	0	24.8095	1.44075	0.0136256	0	0	-0	0.218804	-0	0.201907	-0	0.000198327	-0	6.19789e-08	0	1339.94	0	76871.6	0	284.535	832.504	0	187.077	0	153.129	0	1.00199	0	0	0	54.3784	0	4955.79	0	29.1344	35.7541	0	6.49183	0	11.7426	0	1.84343	0	0	0.132173
