source	id	datetime	daylength[h]	solar_radiation[Wm-2]	sw_radiation_above_canopy_in[Wm-2]	sw_radiation_above_canopy_out[Wm-2]	lw_radiation_above_canopy_in[Wm-2]	lw_radiation_above_canopy_out[Wm-2]	latent_heat_out_top[Wm-2]	latent_heat_out_bottom[Wm-2]	sensible_heat_out_top[Wm-2]	sensible_heat_out_bottom[Wm-2]	energy[Jm-2]	temp_above_canopy_avg[oC]	temp_above_canopy_min[oC]	temp_above_canopy_max[oC]	temp_canopy_top	temp_canopy_middle	temp_canopy_bottom	temp_soil_surface[oC]	temp_5cm[oC]	temp_10cm[oC]	temp_15cm[oC]	temp_20cm[oC]	temp_30cm[oC]	temp_50cm[oC]	temp_100cm[oC]	vpd
setup	0	2016-08-21 23:00:00	11.9546	413.367	269.81	26.945	345.932	0	9.11321	0	0	0	0	21.27	14.06	30.15	21.2701	21.261	21.2364	21.2355	21.1358	20.9863	20.9057	20.8375	20.728	20.8112	-99.99	1.05033
setup	0	2016-08-22 23:00:00	11.956	414.181	262.06	26.1838	349.726	0	9.25358	0	0	0	0	21.23	14.48	28.94	21.2301	21.227	21.2188	21.2185	21.187	21.1424	21.1164	21.0917	21.0406	20.8116	-99.99	0.974123
setup	0	2016-08-23 23:00:00	11.9574	414.989	266.34	26.622	346.598	0	8.98696	0	0	0	0	20.95	14.88	28.5	20.9501	20.9521	20.9576	20.9578	20.9804	21.0143	21.0316	21.0451	21.0622	20.8137	-99.99	0.879775
setup	0	2016-08-24 23:00:00	11.9588	415.789	240.54	24.0502	344.893	0	4.83554	0	0	0	0	19.89	13.66	28.67	19.8907	19.9172	19.9423	19.9429	20.0906	20.299	20.4089	20.5027	20.6617	20.8149	-99.99	0.871662
setup	0	2016-08-25 23:00:00	11.9602	416.581	290.06	29.0064	326.269	0	4.71744	0	0	0	0	19.85	12.42	29.16	19.8503	19.8608	19.8708	19.8711	19.9308	20.0211	20.0741	20.1237	20.2233	20.8122	-99.99	nan
setup	0	2016-08-26 23:00:00	11.9616	417.364	172.74	17.2752	373.555	0	5.12225	0	0	0	0	19.61	13.9	27.58	19.6103	19.6206	19.6303	19.6306	19.6954	19.8123	19.8845	19.9512	20.0749	20.807	-99.99	nan
setup	0	2016-08-27 23:00:00	11.9631	418.137	217.4	21.7415	356.538	0	5.33355	0	0	0	0	19.7	13.72	28.15	19.7002	19.7046	19.7088	19.7089	19.7347	19.7777	19.8052	19.8327	19.8947	20.8002	-99.99	nan
setup	0	2016-08-28 23:00:00	11.9645	418.901	246.09	24.6106	341.484	0	4.3161	0	0	0	0	19.22	13.11	27.77	19.2204	19.2354	19.2496	19.25	19.3356	19.4642	19.5364	19.6012	19.723	20.7921	-99.99	nan
setup	0	2016-08-29 23:00:00	11.9659	419.653	178.53	17.8541	368.553	0	7.62506	0	0	0	0	18.98	13.02	26.9	18.9804	18.9932	19.0054	19.0057	19.0822	19.2079	19.2833	19.3534	19.4908	20.7824	-99.99	nan
setup	0	2016-08-30 23:00:00	11.9674	420.394	173.9	17.391	369.363	0	7.84976	0	0	0	0	19.01	13.15	27.63	19.0102	19.0172	19.0238	19.0239	19.0653	19.1345	19.178	19.2207	19.3146	20.7708	-99.99	nan
setup	0	2016-08-31 23:00:00	11.9689	421.123	210.57	21.0582	358.357	0	7.95983	0	0	0	0	19.34	13	27.38	19.34	19.3376	19.3354	19.3353	19.3241	19.3174	19.3197	19.3266	19.3573	20.7584	-99.99	nan
setup	0	2016-09-01 23:00:00	11.9703	421.839	267.182	26.7196	334.237	0	7.70363	0	0	0	0	18.7	13.02	25.74	18.7005	18.7173	18.7334	18.7338	18.8331	18.99	19.08	19.1607	19.3105	20.7466	-99.99	nan
setup	0	2016-09-02 23:00:00	11.9718	422.542	182.57	18.2579	363.93	0	7.58795	0	0	0	0	18.54	12.74	26.25	18.5404	18.5533	18.5657	18.566	18.6413	18.76	18.8309	18.8979	19.0361	20.7335	-99.99	nan
setup	0	2016-09-03 23:00:00	11.9733	423.232	122.53	12.2536	388.713	0	7.88857	0	0	0	0	18.89	12.6	27.88	18.89	18.89	18.89	18.89	18.8902	18.8948	18.9024	18.9146	18.9609	20.7186	-99.99	nan
setup	0	2016-09-04 23:00:00	11.9748	423.906	283.47	28.3483	330.172	0	7.89974	0	0	0	0	18.94	13.04	26.07	18.9401	18.9416	18.943	18.943	18.9567	18.994	19.0221	19.0511	19.1174	20.7041	-99.99	nan
setup	0	2016-09-05 23:00:00	11.9763	424.566	122.87	12.2875	394.974	0	8.48703	0	0	0	0	19.91	14.07	27.61	19.9096	19.8907	19.8727	19.8722	19.7664	19.618	19.5425	19.4819	19.3975	20.691	-99.99	nan
setup	0	2016-09-06 23:00:00	11.9778	425.211	175.52	17.5527	376.316	0	8.47434	0	0	0	0	20.05	13.67	28.36	20.0498	20.0425	20.0356	20.0354	19.9909	19.9164	19.8728	19.8344	19.7732	20.681	-99.99	nan
setup	0	2016-09-07 23:00:00	11.9793	425.84	154.11	15.4116	384.216	0	8.55181	0	0	0	0	20.26	13.92	29.08	20.2599	20.2529	20.2463	20.2461	20.2056	20.143	20.1081	20.0781	20.0314	20.6739	-99.99	nan
setup	0	2016-09-08 23:00:00	11.9808	426.452	295.96	29.5971	327.006	0	6.0373	0	0	0	0	20.77	13.41	30.72	20.7697	20.7562	20.7434	20.7431	20.6628	20.5339	20.4606	20.3968	20.2916	20.6688	-99.99	nan
setup	0	2016-09-09 23:00:00	11.9823	427.048	297.93	29.794	327.002	0	5.9491	0	0	0	0	20.84	13.7	30.09	20.8399	20.8329	20.8264	20.8262	20.7871	20.7287	20.6954	20.6651	20.6085	20.6666	-99.99	nan
setup	0	2016-09-10 23:00:00	11.9838	427.626	251.3	25.1308	349.514	0	8.29991	0	0	0	0	20.26	12.35	29.05	20.2603	20.2715	20.2821	20.2823	20.3443	20.4294	20.4725	20.5081	20.5649	20.6661	-99.99	nan
setup	0	2016-09-11 23:00:00	11.9853	428.187	263.22	26.3227	340.25	0	8.3983	0	0	0	0	20.69	13.62	29.73	20.6899	20.6832	20.6769	20.6767	20.6412	20.5977	20.5783	20.564	20.5456	20.6651	-99.99	nan
setup	0	2016-09-12 23:00:00	11.9868	428.729	258.59	25.8596	346.933	0	6.03374	0	0	0	0	21.02	13.6	29.78	21.0198	21.0104	21.0016	21.0013	20.9479	20.8682	20.8243	20.7861	20.7197	20.6645	-99.99	nan
setup	0	2016-09-13 23:00:00	11.9884	429.254	289.13	28.9136	335.239	0	4.51745	0	0	0	0	20.84	13.58	29.57	20.84	20.8407	20.8413	20.8413	20.8441	20.8446	20.8424	20.8386	20.8262	20.6653	-99.99	nan
setup	0	2016-09-14 23:00:00	11.9899	429.759	132.94	13.2943	395.487	0	8.48661	0	0	0	0	20.7	14.8	28.63	20.7001	20.7023	20.7045	20.7045	20.7213	20.7568	20.7789	20.7983	20.8287	20.6668	-99.99	nan
setup	0	2016-09-15 23:00:00	11.9914	430.246	278.37	27.8375	338.027	0	8.67586	0	0	0	0	21.13	14.9	29.59	21.1298	21.1209	21.1125	21.1123	21.0613	20.9852	20.9437	20.9083	20.8491	20.6681	-99.99	nan
setup	0	2016-09-16 23:00:00	11.9929	430.713	290.41	29.0414	337.066	0	6.68717	0	0	0	0	21.13	14.27	29.21	21.1299	21.1264	21.1231	21.1231	21.1019	21.0654	21.0425	21.0207	20.9772	20.67	-99.99	nan
setup	0	2016-09-17 23:00:00	11.9945	431.161	302.09	30.2093	335.37	0	5.90862	0	0	0	0	21.84	14.34	31.33	21.8395	21.8209	21.8032	21.8028	21.6933	21.5211	21.4234	21.3372	21.1861	20.6729	-99.99	nan
setup	0	2016-09-18 23:00:00	11.996	431.589	233.95	23.3952	358.98	0	7.05701	0	0	0	0	21.18	14.24	29.97	21.1802	21.1872	21.194	21.1941	21.2336	21.286	21.3092	21.3246	21.334	20.678	-99.99	nan
setup	0	2016-09-19 23:00:00	11.9975	431.997	224.92	22.4921	354.014	0	5.41411	0	0	0	0	20.37	13.49	29.44	20.3705	20.3906	20.4097	20.4102	20.5239	20.6886	20.7766	20.8515	20.9749	20.6828	-99.99	nan
setup	0	2016-09-20 23:00:00	11.9991	432.384	273.05	27.305	333.962	0	6.38568	0	0	0	0	20.08	13.03	29.28	20.0803	20.0939	20.1068	20.1071	20.1856	20.3067	20.376	20.4383	20.5518	20.6841	-99.99	nan
setup	0	2016-09-21 23:00:00	12.0006	432.752	166.26	16.626	380.507	0	8.19234	0	0	0	0	20.51	13.69	28.97	20.5099	20.505	20.5003	20.5002	20.4765	20.4553	20.4499	20.4489	20.4564	20.6826	-99.99	nan
setup	0	2016-09-22 23:00:00	12.0021	433.098	273.28	27.3279	342.012	0	8.1653	0	0	0	0	20.52	13.56	28.66	20.52	20.5193	20.5187	20.5187	20.5154	20.5117	20.51	20.5088	20.5078	20.6809	-99.99	nan
setup	0	2016-09-23 23:00:00	12.0036	433.425	274.32	27.4318	350.262	0	7.15006	0	0	0	0	21.92	15.05	30.51	21.9192	21.8861	21.8548	21.854	21.6665	21.393	21.246	21.12	20.9076	20.6801	-99.99	nan
setup	0	2016-09-24 23:00:00	12.0052	433.73	236.49	23.6488	362.902	0	8.47011	0	0	0	0	21.47	15.16	29.44	21.4699	21.4682	21.4665	21.4665	21.4549	21.4282	21.4063	21.3814	21.319	20.6835	-99.99	nan
setup	0	2016-09-25 23:00:00	12.0067	434.014	151.68	15.1678	392.962	0	8.7178	0	0	0	0	21.51	15.2	29.04	21.5099	21.506	21.5023	21.5022	21.4803	21.4479	21.4284	21.4096	21.3691	20.689	-99.99	nan
setup	0	2016-09-26 23:00:00	12.0082	434.278	248.76	24.8756	353.849	0	9.05082	0	0	0	0	20.92	15.35	27.48	20.9203	20.9308	20.9409	20.9411	21.0038	21.102	21.1548	21.1986	21.2637	20.6948	-99.99	nan
setup	0	2016-09-27 23:00:00	12.0098	434.521	275.25	27.5245	339.994	0	6.23372	0	0	0	0	20.99	14.31	29.39	20.99	20.9921	20.9942	20.9942	21.0023	21.0034	21.0012	20.9989	20.9968	20.6987	-99.99	nan
setup	0	2016-09-28 23:00:00	12.0113	434.743	242.16	24.2155	359.991	0	8.93781	0	0	0	0	20.91	14.9	28.25	20.91	20.9111	20.9121	20.9121	20.9213	20.9435	20.9578	20.9702	20.988	20.7013	-99.99	nan
setup	0	2016-09-29 23:00:00	12.0128	434.944	223.42	22.3415	371.584	0	10.1521	0	0	0	0	21.9	16.14	29.83	21.8994	21.8759	21.8536	21.853	21.721	21.531	21.4286	21.3406	21.1903	20.704	-99.99	nan
setup	0	2016-09-30 23:00:00	12.0143	435.125	219.02	21.9014	368.263	0	9.88177	0	0	0	0	21.77	15.38	30	21.7698	21.7642	21.7588	21.7586	21.7222	21.6529	21.6069	21.5618	21.4686	20.709	-99.99	nan
setup	0	2016-10-01 23:00:00	12.0158	435.285	262.99	26.2982	348.795	0	9.41069	0	0	0	0	21.05	14.95	27.65	21.0503	21.0624	21.0739	21.0742	21.1445	21.2498	21.3049	21.3496	21.4121	20.7157	-99.99	nan
setup	0	2016-10-02 23:00:00	12.0174	435.424	239.61	23.9602	358.471	0	10.8917	0	0	0	0	20.91	15.21	27.95	20.9101	20.9156	20.9207	20.9209	20.9546	21.0132	21.0464	21.0758	21.1261	20.7208	-99.99	nan
setup	0	2016-10-03 23:00:00	12.0189	435.543	289.37	28.936	349.545	0	12.1503	0	0	0	0	22.43	16.14	30.06	22.4291	22.3943	22.3613	22.3604	22.1638	21.8799	21.7273	21.5968	21.3759	20.7244	-99.99	0.970483
setup	0	2016-10-04 23:00:00	12.0204	435.642	203.4	20.3375	375.229	0	13.1675	0	0	0	0	21.42	16.17	28.39	21.4202	21.4297	21.4388	21.439	21.4932	21.5687	21.6008	21.6215	21.6319	20.7312	-99.99	0.791252
setup	0	2016-10-05 23:00:00	12.0219	435.721	198.77	19.8741	368.332	0	12.6666	0	0	0	0	20.78	14.21	28.73	20.7804	20.7972	20.8131	20.8136	20.9051	21.0276	21.0896	21.1413	21.2256	20.7378	-99.99	0.934114
setup	0	2016-10-06 23:00:00	12.0234	435.78	261.02	26.0974	350.827	0	12.9918	0	0	0	0	21.58	14.81	30.62	21.5796	21.5647	21.5506	21.5503	21.4663	21.3466	21.2843	21.2327	21.149	20.7414	-99.99	1.01558
setup	0	2016-10-07 23:00:00	12.0249	435.82	309.03	30.8964	338.034	0	13.2751	0	0	0	0	22.44	15.3	30.91	22.4393	22.4127	22.3874	22.3867	22.2354	22.0119	21.8887	21.7803	21.5846	20.7459	-99.99	1.09339
setup	0	2016-10-08 23:00:00	12.0264	435.84	301.86	30.1782	340.375	0	10.9727	0	0	0	0	22.56	15.29	30.95	22.5596	22.5455	22.5321	22.5318	22.4486	22.3131	22.2311	22.1541	22.0001	20.7542	-99.99	1.11727
setup	0	2016-10-09 23:00:00	12.0278	435.841	292.03	29.1939	346.058	0	12.7754	0	0	0	0	22.29	15.57	30.9	22.29	22.289	22.2863	22.2862	22.2736	22.2455	22.223	22.1979	22.1329	20.7653	-99.99	1.04637
setup	0	2016-10-10 23:00:00	12.0293	435.824	285.78	28.5672	344.914	0	12.0427	0	0	0	0	22.13	15.38	30.86	22.13	22.13	22.1303	22.1303	22.1298	22.1224	22.1138	22.1025	22.0671	20.7768	-99.99	1.0441
setup	0	2016-10-11 23:00:00	12.0308	435.788	261.6	26.1481	346.348	0	9.27567	0	0	0	0	21.7	14.96	30.43	21.7	21.7041	21.7154	21.7158	21.7597	21.8186	21.8465	21.8671	21.8881	20.7875	-99.99	1.0202
setup	0	2016-10-12 23:00:00	12.0323	435.734	311.58	31.141	318.097	0	8.92954	0	0	0	0	21.25	14.1	30.98	21.25	21.2562	21.2731	21.2737	21.3387	21.4253	21.4683	21.5032	21.5556	20.796	-99.99	1.06527
setup	0	2016-10-13 23:00:00	12.0337	435.663	327.08	32.6867	305.151	0	9.12705	0	0	0	0	21.51	13.72	31.69	21.5099	21.5081	21.5031	21.503	21.4822	21.4497	21.4319	21.4166	21.3893	20.8018	-99.99	1.161
setup	0	2016-10-14 23:00:00	12.0352	435.574	304.06	30.3824	322.135	0	7.69232	0	0	0	0	21.72	13.44	31.63	21.7199	21.7161	21.7058	21.7055	21.6636	21.5988	21.5616	21.5279	21.4628	20.807	-99.99	1.2223
setup	0	2016-10-15 23:00:00	12.0366	435.469	305.22	30.4939	319.517	0	7.79428	0	0	0	0	21.71	14.01	31.16	21.7099	21.7079	21.7023	21.7021	21.6807	21.6494	21.6307	21.6121	21.5689	20.813	-99.99	1.14588
setup	0	2016-10-16 23:00:00	12.038	435.347	319.45	31.9103	317.562	0	7.22584	0	0	0	0	22.1	13.57	31.89	22.0999	22.0937	22.0768	22.0762	22.0063	21.8954	21.8316	21.7743	21.6678	20.8195	-99.99	1.27314
setup	0	2016-10-17 23:00:00	12.0395	435.209	304.41	30.4022	329.403	0	7.44925	0	0	0	0	22.45	14.68	31.74	22.4499	22.4421	22.4208	22.4201	22.3358	22.212	22.1423	22.0789	21.9548	20.8275	-99.99	1.19533
setup	0	2016-10-18 23:00:00	12.0409	435.056	317.48	31.7008	324.976	0	8.9234	0	0	0	0	22.48	15.04	31.83	22.4799	22.4757	22.464	22.4636	22.4156	22.3372	22.2889	22.2423	22.1433	20.8377	-99.99	1.1602
setup	0	2016-10-19 23:00:00	12.0423	434.888	318.98	31.8432	325.248	0	10.568	0	0	0	0	22.15	15.23	31.01	22.1499	22.151	22.1538	22.1539	22.165	22.1775	22.1799	22.1774	22.1539	20.849	-99.99	1.06874
setup	0	2016-10-20 23:00:00	12.0437	434.705	274.09	27.355	337.113	0	9.46733	0	0	0	0	21.67	14.33	30.68	21.6699	21.6751	21.6893	21.6897	21.7443	21.8169	21.8517	21.8784	21.9113	20.8596	-99.99	1.09436
setup	0	2016-10-21 23:00:00	12.0451	434.508	282.08	28.1448	339.824	0	8.41859	0	0	0	0	22.23	14.9	31.42	22.2299	22.2236	22.2064	22.2059	22.1379	22.0401	21.9877	21.9423	21.8593	20.8682	-99.99	1.12771
setup	0	2016-10-22 23:00:00	12.0465	434.298	274.32	27.3628	344.491	0	10.7205	0	0	0	0	22.18	15.08	30.55	22.1799	22.1774	22.1707	22.1704	22.1436	22.1021	22.0761	22.05	21.9891	20.8771	-99.99	1.08044
setup	0	2016-10-23 23:00:00	12.0478	434.075	300.94	30.0095	335.272	0	10.061	0	0	0	0	22.79	15.48	31.56	22.7899	22.7803	22.7542	22.7533	22.6475	22.4858	22.3946	22.3131	22.1608	20.8868	-99.99	1.14882
setup	0	2016-10-24 23:00:00	12.0492	433.84	292.03	29.1129	334.96	0	6.91975	0	0	0	0	22.7	14.89	31.87	22.6999	22.6964	22.6867	22.6864	22.6437	22.5645	22.5124	22.4609	22.3505	20.8983	-99.99	1.21479
setup	0	2016-10-25 23:00:00	12.0505	433.593	294.46	29.3474	342.935	0	10.7031	0	0	0	0	22.8	16.03	31.21	22.7999	22.7953	22.7826	22.7822	22.733	22.662	22.6207	22.5811	22.4926	20.9111	-99.99	1.07606
setup	0	2016-10-26 23:00:00	12.0519	433.335	252.8	25.1937	358.106	0	10.5513	0	0	0	0	22.17	16.82	29.25	22.1699	22.1745	22.1867	22.1872	22.2389	22.3193	22.3603	22.3912	22.4217	20.9248	-99.99	0.84159
setup	0	2016-10-27 23:00:00	12.0532	433.067	260.21	25.9304	354.735	0	10.5104	0	0	0	0	22.3	16.44	30.01	22.2999	22.2989	22.296	22.2959	22.2827	22.2581	22.2421	22.2265	22.1904	20.9367	-99.99	0.922685
setup	0	2016-10-28 23:00:00	12.0545	432.789	183.38	18.2729	380.61	0	11.8308	0	0	0	0	21.6	16.22	28.37	21.5999	21.6065	21.6242	21.6249	21.6985	21.8131	21.8728	21.9211	21.9892	20.9472	-99.99	0.814215
setup	0	2016-10-29 23:00:00	12.0558	432.501	304.29	30.3189	331.566	0	12.3011	0	0	0	0	22.58	14.95	31.29	22.5799	22.5695	22.5413	22.5403	22.4228	22.2366	22.132	22.0414	21.8865	20.9552	-99.99	1.17356
setup	0	2016-10-30 23:00:00	12.0571	432.204	282.66	28.1561	346.805	0	12.7222	0	0	0	0	23.6	16.14	32.58	23.5999	23.5821	23.5337	23.532	23.3372	23.0432	22.8782	22.7311	22.4602	20.9645	-99.99	1.22093
setup	0	2016-10-31 23:00:00	12.0583	431.9	290.29	28.9096	345.793	0	11.6022	0	0	0	0	23.55	16.57	31.93	23.5499	23.5423	23.5218	23.5211	23.4365	23.2984	23.2127	23.1299	22.9539	20.9788	-99.99	1.14518
setup	0	2016-11-01 23:00:00	12.0596	431.588	266.8	26.5661	356.802	0	12.582	0	0	0	0	23.36	16.81	31.36	23.3599	23.3571	23.3493	23.3491	23.3169	23.2606	23.2221	23.1818	23.0831	20.9961	-99.99	1.07137
setup	0	2016-11-02 23:00:00	12.0608	431.27	219.25	21.8299	373.142	0	14.583	0	0	0	0	22.38	17	29.68	22.3799	22.3881	22.4102	22.411	22.502	22.6421	22.7129	22.7683	22.8371	21.0136	-99.99	0.860249
setup	0	2016-11-03 23:00:00	12.0621	430.945	233.83	23.2826	364.81	0	32.0136	0	0	0	0	21.04	17.31	27.11	21.0399	21.0403	21.0413	21.0414	21.1696	21.4924	21.6714	21.8258	22.0822	21.0275	-99.99	0.581672
setup	0	2016-11-04 23:00:00	12.0633	430.615	217.4	21.6505	369.639	0	22.8198	0	0	0	0	21.26	17.22	27.59	21.2599	21.2616	21.2662	21.2664	21.288	21.3419	21.3802	21.418	21.4921	21.0347	-99.99	0.628784
setup	0	2016-11-05 23:00:00	12.0645	430.28	201.9	20.1137	374.936	0	23.9948	0	0	0	0	21.89	16.47	29.24	21.8899	21.8826	21.8626	21.8619	21.7802	21.6586	21.5935	21.5392	21.4498	21.0382	-99.99	0.83945
setup	0	2016-11-06 23:00:00	12.0656	429.942	269	26.8122	346.756	0	24.6864	0	0	0	0	21.79	15.91	29.66	21.7899	21.7882	21.7835	21.7833	21.7615	21.7184	21.689	21.6602	21.6006	21.0422	-99.99	0.902463
setup	0	2016-11-07 23:00:00	12.0668	429.599	284.97	28.4244	338.058	0	25.4901	0	0	0	0	21.74	15.39	29.64	21.7399	21.739	21.7364	21.7363	21.7246	21.7019	21.686	21.6698	21.6341	21.047	-99.99	0.956621
setup	0	2016-11-08 23:00:00	12.0679	429.254	248.29	24.7887	348.075	0	26.5003	0	0	0	0	21.62	15.39	29.86	21.6199	21.6204	21.6216	21.6217	21.626	21.6286	21.6271	21.6236	21.6099	21.0519	-99.99	0.944055
setup	0	2016-11-09 23:00:00	12.0691	428.907	266.11	26.5983	346.226	0	28.4582	0	0	0	0	22.12	16.11	29.73	22.1199	22.1126	22.0927	22.092	22.0153	21.9116	21.8574	21.8108	21.7257	21.0569	-99.99	0.927523
setup	0	2016-11-10 23:00:00	12.0702	428.559	219.25	21.9445	367.152	0	32.9121	0	0	0	0	21.34	16.88	28.16	21.3399	21.3462	21.3633	21.3639	21.436	21.5523	21.6116	21.6579	21.7202	21.063	-99.99	0.693245
setup	0	2016-11-11 23:00:00	12.0712	428.209	233.48	23.4056	359.688	0	37.2852	0	0	0	0	20.89	16.8	26.77	20.8899	20.8965	20.9142	20.9148	20.9907	21.1249	21.2008	21.2663	21.3765	21.0677	-99.99	0.614669
setup	0	2016-11-12 23:00:00	12.0723	427.86	268.31	26.9448	347.286	0	41.9603	0	0	0	0	21.29	16.55	28.08	21.2899	21.2864	21.2767	21.2764	21.2384	21.1989	21.1826	21.1716	21.162	21.0695	-99.99	0.721793
setup	0	2016-11-13 23:00:00	12.0734	427.511	232.09	23.3529	363.511	0	47.9702	0	0	0	0	21.5	16.72	28.6	21.4999	21.4955	21.4834	21.483	21.4347	21.3713	21.3386	21.3103	21.2609	21.0706	-99.99	0.740895
setup	0	2016-11-14 23:00:00	12.0744	427.164	183.38	18.4903	377.528	0	59.6147	0	0	0	0	20.84	17.3	26.84	20.8399	20.8305	20.8049	20.804	20.8156	20.9508	21.0253	21.0868	21.1847	21.0723	-99.99	0.548383
setup	0	2016-11-15 23:00:00	12.0754	426.818	216.13	21.8402	365.911	0	63.1481	0	0	0	0	20.58	16.76	26.79	20.5799	20.5685	20.5373	20.5363	20.5282	20.6344	20.6921	20.7453	20.8467	21.0724	-99.99	0.577178
setup	0	2016-11-16 23:00:00	12.0764	426.474	153.88	15.5848	384.218	0	68.5131	0	0	0	0	20.39	15.9	26.48	20.3899	20.3833	20.3652	20.3646	20.3632	20.4461	20.4919	20.5326	20.6132	21.0699	-99.99	0.646387
setup	0	2016-11-17 23:00:00	12.0773	426.134	196.69	19.9655	367.029	0	68.5987	0	0	0	0	20.04	16.44	25.74	20.0399	20.0456	20.0609	20.0614	20.1265	20.2439	20.3093	20.3658	20.4645	21.0658	-99.99	0.527247
setup	0	2016-11-18 23:00:00	12.0783	425.798	235.68	23.9767	362.043	0	76.9792	0	0	0	0	21.05	16.46	27.49	21.0499	21.0372	21.0026	21.0014	20.8661	20.7007	20.6202	20.5585	20.4776	21.0604	-99.99	0.68544
setup	0	2016-11-19 23:00:00	12.0792	425.465	215.32	21.9534	365.906	0	86.5026	0	0	0	0	20.35	17.42	25.86	20.3499	20.3372	20.3027	20.3015	20.3003	20.4254	20.4895	20.5412	20.6188	21.0563	-99.99	0.452992
setup	0	2016-11-20 23:00:00	12.0801	425.138	222.14	22.6952	365.54	0	87.7648	0	0	0	0	20.89	16.77	27.24	20.8899	20.8836	20.8664	20.8658	20.7964	20.7025	20.6577	20.6241	20.5819	21.0523	-99.99	0.623889
setup	0	2016-11-21 23:00:00	12.0809	424.817	160.48	16.4269	386.257	0	94.3878	0	0	0	0	21.12	16.66	27.88	21.1199	21.1143	21.0989	21.0984	21.0357	20.9472	20.8981	20.8558	20.786	21.0489	-99.99	0.680641
setup	0	2016-11-22 23:00:00	12.0818	424.501	196.92	20.1899	368.111	0	86.3408	0	0	0	0	20.92	15.46	28.64	20.9199	20.9207	20.923	20.9231	20.9271	20.9164	20.9047	20.8925	20.8707	21.047	-99.99	0.810278
setup	0	2016-11-23 23:00:00	12.0826	424.192	233.71	23.9958	351.863	0	90.8589	0	0	0	0	20.62	13.96	27.99	20.6199	20.624	20.6352	20.6356	20.6781	20.7335	20.7606	20.7828	20.8203	21.0456	-99.99	0.927459
setup	0	2016-11-24 23:00:00	12.0834	423.891	206.99	21.2771	368.367	0	93.5442	0	0	0	0	20.65	16.39	27.01	20.6499	20.6495	20.6484	20.6484	20.6531	20.6943	20.7263	20.7572	20.8102	21.0439	-99.99	0.6339
setup	0	2016-11-25 23:00:00	12.0842	423.597	254.42	26.1762	348.378	0	95.8721	0	0	0	0	21.09	15.51	28.56	21.0899	21.0849	21.0715	21.071	21.0142	20.9265	20.8804	20.844	20.7939	21.0419	-99.99	0.825154
setup	0	2016-11-26 23:00:00	12.0849	423.312	220.18	22.6679	361.699	0	93.2574	0	0	0	0	20.64	16.05	27.17	20.6399	20.6438	20.6544	20.6547	20.6992	20.7713	20.8093	20.8399	20.8839	21.0405	-99.99	0.675978
setup	0	2016-11-27 23:00:00	12.0856	423.035	235.8	24.2833	360.615	0	95.6589	0	0	0	0	21.4	16.46	28.67	21.3999	21.391	21.3667	21.3659	21.2697	21.1349	21.0668	21.0122	20.9303	21.0391	-99.99	0.758418
setup	0	2016-11-28 23:00:00	12.0863	422.768	235.91	24.2939	363.898	0	95.7393	0	0	0	0	21.52	16.73	28.61	21.5199	21.5143	21.4989	21.4984	21.4368	21.3509	21.3051	21.2642	21.1879	21.0389	-99.99	0.742182
setup	0	2016-11-29 23:00:00	12.087	422.51	227.58	23.4313	366.795	0	95.1317	0	0	0	0	21.52	16.97	28.28	21.5199	21.5172	21.5097	21.5095	21.4796	21.4374	21.4133	21.3905	21.3434	21.0404	-99.99	0.707051
setup	0	2016-11-30 23:00:00	12.0876	422.263	227.12	23.3795	362.497	0	92.0762	0	0	0	0	20.96	17.24	27.19	20.9599	20.9659	20.9819	20.9825	21.0477	21.1468	21.1987	21.2403	21.2999	21.0428	-99.99	0.579054
setup	0	2016-12-01 23:00:00	12.0883	422.027	270.39	27.8289	347.303	0	92.4849	0	0	0	0	21.47	15.87	28.82	21.4699	21.4652	21.4526	21.4522	21.3982	21.3116	21.2655	21.2286	21.1759	21.0442	-99.99	0.842293
setup	0	2016-12-02 23:00:00	12.0888	421.802	262.52	27.015	350.287	0	89.213	0	0	0	0	21.29	16.28	27.86	21.2899	21.2902	21.2908	21.2908	21.2952	21.3041	21.307	21.3069	21.2967	21.0456	-99.99	0.750395
setup	0	2016-12-03 23:00:00	12.0894	421.588	222.14	22.8568	361.978	0	84.5944	0	0	0	0	20.63	16.93	26.52	20.6299	20.6385	20.6619	20.6627	20.7594	20.9088	20.9889	21.0553	21.1597	21.0474	-99.99	0.560675
setup	0	2016-12-04 23:00:00	12.0899	421.386	237.07	24.3898	357.106	0	88.9591	0	0	0	0	20.6	17.25	26.6	20.5999	20.5939	20.5776	20.577	20.5759	20.658	20.7111	20.7597	20.8524	21.0475	-99.99	0.51883
setup	0	2016-12-05 23:00:00	12.0904	421.197	269.81	27.7554	343.455	0	90.5346	0	0	0	0	20.81	16.29	27.71	20.8099	20.8086	20.8052	20.8051	20.7883	20.7617	20.7484	20.7407	20.7405	21.0457	-99.99	0.680216
setup	0	2016-12-06 23:00:00	12.0909	421.021	289.25	29.7531	329.619	0	86.9396	0	0	0	0	20.7	14.64	28.59	20.6999	20.7015	20.7059	20.7061	20.7186	20.7215	20.7186	20.7156	20.715	21.0432	-99.99	0.871913
