row,time,.lai.sim.val
669,2019-11-01T23:00:00,1.36077
670,2019-11-02T23:00:00,1.42068
671,2019-11-03T23:00:00,1.47621
672,2019-11-04T23:00:00,1.52695
673,2019-11-05T23:00:00,1.57221
674,2019-11-06T23:00:00,1.6113600000000001
675,2019-11-07T23:00:00,1.6439099999999998
676,2019-11-08T23:00:00,1.66927
677,2019-11-09T23:00:00,1.68757
678,2019-11-10T23:00:00,1.6984
679,2019-11-11T23:00:00,1.7015
680,2019-11-12T23:00:00,1.70092
681,2019-11-13T23:00:00,1.7002599999999999
682,2019-11-14T23:00:00,1.69925
683,2019-11-15T23:00:00,1.69795
684,2019-11-16T23:00:00,1.69871
685,2019-11-17T23:00:00,1.6994799999999999
686,2019-11-18T23:00:00,1.7003400000000002
687,2019-11-19T23:00:00,1.7013900000000002
688,2019-11-20T23:00:00,1.70259
689,2019-11-21T23:00:00,1.70403
690,2019-11-22T23:00:00,1.70567
691,2019-11-23T23:00:00,1.7073599999999998
692,2019-11-24T23:00:00,1.70805
693,2019-11-25T23:00:00,1.70923
694,2019-11-26T23:00:00,1.71038
695,2019-11-27T23:00:00,1.71185
696,2019-11-28T23:00:00,1.7146599999999999
697,2019-11-29T23:00:00,1.71698
698,2019-11-30T23:00:00,1.7197
699,2019-12-01T23:00:00,1.72177
700,2019-12-02T23:00:00,1.7240799999999998
701,2019-12-03T23:00:00,1.72678
702,2019-12-04T23:00:00,1.7299200000000001
703,2019-12-05T23:00:00,1.73364
704,2019-12-06T23:00:00,1.7369700000000001
705,2019-12-07T23:00:00,1.74079
706,2019-12-08T23:00:00,1.74407
707,2019-12-09T23:00:00,1.74753
708,2019-12-10T23:00:00,1.74843
709,2019-12-11T23:00:00,1.7515900000000002
710,2019-12-12T23:00:00,1.75603
711,2019-12-13T23:00:00,1.7605400000000002
712,2019-12-14T23:00:00,1.7656599999999998
713,2019-12-15T23:00:00,1.76957
714,2019-12-16T23:00:00,1.77475
715,2019-12-17T23:00:00,1.78109
716,2019-12-18T23:00:00,1.78712
717,2019-12-19T23:00:00,1.7940099999999999
718,2019-12-20T23:00:00,1.80092
719,2019-12-21T23:00:00,1.80739
720,2019-12-22T23:00:00,1.81306
721,2019-12-23T23:00:00,1.81876
722,2019-12-24T23:00:00,1.82614
723,2019-12-25T23:00:00,1.83343
724,2019-12-26T23:00:00,1.84106
725,2019-12-27T23:00:00,1.84965
726,2019-12-28T23:00:00,1.8581
727,2019-12-29T23:00:00,1.86727
728,2019-12-30T23:00:00,1.8769999999999998
729,2019-12-31T23:00:00,1.8867099999999999
730,2020-01-01T23:00:00,1.8964
731,2020-01-02T23:00:00,1.9072200000000001
732,2020-01-03T23:00:00,1.91861
733,2020-01-04T23:00:00,1.93032
734,2020-01-05T23:00:00,1.9418900000000001
735,2020-01-06T23:00:00,1.95443
736,2020-01-07T23:00:00,1.9659
737,2020-01-08T23:00:00,1.97554
738,2020-01-09T23:00:00,1.9861
739,2020-01-10T23:00:00,1.99795
740,2020-01-11T23:00:00,2.01028
741,2020-01-12T23:00:00,2.0269999999999997
742,2020-01-13T23:00:00,2.04354
743,2020-01-14T23:00:00,2.05314
744,2020-01-15T23:00:00,2.07002
745,2020-01-16T23:00:00,2.0918799999999997
746,2020-01-17T23:00:00,2.11102
747,2020-01-18T23:00:00,2.12988
748,2020-01-19T23:00:00,2.15049
749,2020-01-20T23:00:00,2.1663200000000002
750,2020-01-21T23:00:00,2.18398
751,2020-01-22T23:00:00,2.20115
752,2020-01-23T23:00:00,2.21938
753,2020-01-24T23:00:00,2.23025
754,2020-01-25T23:00:00,2.24485
755,2020-01-26T23:00:00,2.2532
756,2020-01-27T23:00:00,2.2580299999999998
757,2020-01-28T23:00:00,2.27073
758,2020-01-29T23:00:00,2.2864299999999997
759,2020-01-30T23:00:00,2.30485
760,2020-01-31T23:00:00,2.32064
761,2020-02-01T23:00:00,2.34148
762,2020-02-02T23:00:00,2.35531
763,2020-02-03T23:00:00,2.37036
764,2020-02-04T23:00:00,2.39351
765,2020-02-05T23:00:00,2.4146900000000002
766,2020-02-06T23:00:00,2.4324
767,2020-02-07T23:00:00,2.4539299999999997
768,2020-02-08T23:00:00,2.47214
769,2020-02-09T23:00:00,2.4915
770,2020-02-10T23:00:00,2.51017
771,2020-02-11T23:00:00,2.5279
772,2020-02-12T23:00:00,2.5462700000000003
773,2020-02-13T23:00:00,2.56624
774,2020-02-14T23:00:00,2.58548
775,2020-02-15T23:00:00,2.6012299999999997
776,2020-02-16T23:00:00,2.62221
777,2020-02-17T23:00:00,2.63778
778,2020-02-18T23:00:00,2.66018
779,2020-02-19T23:00:00,2.6677
780,2020-02-20T23:00:00,2.69191
781,2020-02-21T23:00:00,2.71747
782,2020-02-22T23:00:00,2.7368
783,2020-02-23T23:00:00,2.75203
784,2020-02-24T23:00:00,2.76472
785,2020-02-25T23:00:00,2.78938
786,2020-02-26T23:00:00,2.8023700000000002
787,2020-02-27T23:00:00,2.8198
788,2020-02-28T23:00:00,2.84596
789,2020-02-29T23:00:00,2.85974
790,2020-03-01T23:00:00,2.86686
791,2020-03-02T23:00:00,2.89148
792,2020-03-03T23:00:00,2.89722
793,2020-03-04T23:00:00,2.91703
794,2020-03-05T23:00:00,2.93778
795,2020-03-06T23:00:00,2.9361599999999997
796,2020-03-07T23:00:00,2.9553
797,2020-03-08T23:00:00,2.9775099999999997
798,2020-03-09T23:00:00,2.98327
799,2020-03-10T23:00:00,2.98886
800,2020-03-11T23:00:00,2.99454
801,2020-03-12T23:00:00,3.00455
802,2020-03-13T23:00:00,3.0057099999999997
803,2020-03-14T23:00:00,3.01308
804,2020-03-15T23:00:00,3.01645
805,2020-03-16T23:00:00,3.0181400000000003
806,2020-03-17T23:00:00,3.02212
807,2020-03-18T23:00:00,3.0154900000000002
808,2020-03-19T23:00:00,3.00742
809,2020-03-20T23:00:00,2.99288
810,2020-03-21T23:00:00,2.97645
811,2020-03-22T23:00:00,2.95697
812,2020-03-23T23:00:00,2.9359900000000003
813,2020-03-24T23:00:00,2.9110099999999997
814,2020-03-25T23:00:00,2.87851
815,2020-03-26T23:00:00,2.84567
816,2020-03-27T23:00:00,2.80818
817,2020-03-28T23:00:00,2.7561
818,2020-03-29T23:00:00,2.70436
819,2020-03-30T23:00:00,2.64968
820,2020-03-31T23:00:00,2.58895
821,2020-04-01T23:00:00,2.52535
822,2020-04-02T23:00:00,2.45876
823,2020-04-03T23:00:00,2.38427
824,2020-04-04T23:00:00,2.3054099999999997
825,2020-04-05T23:00:00,2.2207
826,2020-04-06T23:00:00,2.13095
827,2020-04-07T23:00:00,2.03495
828,2020-04-08T23:00:00,1.93452
829,2020-04-09T23:00:00,1.8336
830,2020-04-10T23:00:00,1.7265099999999998
831,2020-04-11T23:00:00,1.61523
832,2020-04-12T23:00:00,1.50352
833,2020-04-13T23:00:00,1.3871200000000001
834,2020-04-14T23:00:00,1.26902
835,2020-04-15T23:00:00,1.1523700000000001
836,2020-04-16T23:00:00,1.0369
837,2020-04-17T23:00:00,0.9232809999999999
838,2020-04-18T23:00:00,0.813087
839,2020-04-19T23:00:00,0.706017
840,2020-04-20T23:00:00,0.605033
841,2020-04-21T23:00:00,0.509896
842,2020-04-22T23:00:00,0.42189799999999994
843,2020-04-23T23:00:00,0.341377
844,2020-04-24T23:00:00,0.268907
845,2020-04-25T23:00:00,0.20485
846,2020-04-26T23:00:00,0.149304
847,2020-04-27T23:00:00,0.102676
848,2020-04-28T23:00:00,0.0648482
849,2020-04-29T23:00:00,0.0358603
850,2020-04-30T23:00:00,0.015557399999999999
851,2020-05-01T23:00:00,0.00370981
852,2020-05-02T23:00:00,0.0
853,2020-05-03T23:00:00,0.0
854,2020-05-04T23:00:00,0.0
855,2020-05-05T23:00:00,0.0
856,2020-05-06T23:00:00,0.0
857,2020-05-07T23:00:00,0.0
858,2020-05-08T23:00:00,0.0
859,2020-05-09T23:00:00,0.0
860,2020-05-10T23:00:00,0.0
861,2020-05-11T23:00:00,0.0
862,2020-05-12T23:00:00,0.0
863,2020-05-13T23:00:00,0.0
864,2020-05-14T23:00:00,0.0
865,2020-05-15T23:00:00,0.0
866,2020-05-16T23:00:00,0.0
867,2020-05-17T23:00:00,0.0
868,2020-05-18T23:00:00,0.0
869,2020-05-19T23:00:00,0.0
870,2020-05-20T23:00:00,0.0
871,2020-05-21T23:00:00,0.0
872,2020-05-22T23:00:00,0.0
873,2020-05-23T23:00:00,0.0107022
874,2020-05-24T23:00:00,0.013343
875,2020-05-25T23:00:00,0.0165977
876,2020-05-26T23:00:00,0.020585
877,2020-05-27T23:00:00,0.0254493
878,2020-05-28T23:00:00,0.0313446
879,2020-05-29T23:00:00,0.0384572
880,2020-05-30T23:00:00,0.0470017
881,2020-05-31T23:00:00,0.057213400000000005
882,2020-06-01T23:00:00,0.0693678
883,2020-06-02T23:00:00,0.08373489999999999
884,2020-06-03T23:00:00,0.100619
885,2020-06-04T23:00:00,0.120398
886,2020-06-05T23:00:00,0.143425
887,2020-06-06T23:00:00,0.17006500000000002
888,2020-06-07T23:00:00,0.200775
889,2020-06-08T23:00:00,0.235821
890,2020-06-09T23:00:00,0.275792
891,2020-06-10T23:00:00,0.321257
892,2020-06-11T23:00:00,0.37258
893,2020-06-12T23:00:00,0.430125
894,2020-06-13T23:00:00,0.49423
895,2020-06-14T23:00:00,0.565397
896,2020-06-15T23:00:00,0.644048
897,2020-06-16T23:00:00,0.730704
898,2020-06-17T23:00:00,0.8257030000000001
899,2020-06-18T23:00:00,0.9292549999999999
900,2020-06-19T23:00:00,1.04193
901,2020-06-20T23:00:00,1.16412
902,2020-06-21T23:00:00,1.2956
903,2020-06-22T23:00:00,1.4341700000000002
904,2020-06-23T23:00:00,1.58007
905,2020-06-24T23:00:00,1.7320400000000002
906,2020-06-25T23:00:00,1.88863
907,2020-06-26T23:00:00,2.0274799999999997
908,2020-06-27T23:00:00,2.05784
909,2020-06-28T23:00:00,2.10002
910,2020-06-29T23:00:00,2.15319
911,2020-06-30T23:00:00,2.21485
912,2020-07-01T23:00:00,2.28557
