row,time,.evapotranspiration.sim.val
557,2019-07-12T23:00:00,0.9858370000000001
558,2019-07-13T23:00:00,0.9313210000000001
559,2019-07-14T23:00:00,0.793518
560,2019-07-15T23:00:00,1.017675
561,2019-07-16T23:00:00,0.720758
562,2019-07-17T23:00:00,0.835437
563,2019-07-18T23:00:00,0.654686
564,2019-07-19T23:00:00,0.92479
565,2019-07-20T23:00:00,0.701689
566,2019-07-21T23:00:00,0.833341
567,2019-07-22T23:00:00,0.47763700000000003
568,2019-07-23T23:00:00,0.427064
569,2019-07-24T23:00:00,0.39551000000000003
570,2019-07-25T23:00:00,0.448749
571,2019-07-26T23:00:00,0.380403
572,2019-07-27T23:00:00,0.5372319999999999
573,2019-07-28T23:00:00,0.505685
574,2019-07-29T23:00:00,0.675442
575,2019-07-30T23:00:00,0.722845
576,2019-07-31T23:00:00,0.8660180000000001
577,2019-08-01T23:00:00,0.9614240000000001
578,2019-08-02T23:00:00,1.111775
579,2019-08-03T23:00:00,0.711597
580,2019-08-04T23:00:00,0.660782
581,2019-08-05T23:00:00,0.607499
582,2019-08-06T23:00:00,0.5353330000000001
583,2019-08-07T23:00:00,0.658999
584,2019-08-08T23:00:00,0.635704
585,2019-08-09T23:00:00,0.441915
586,2019-08-10T23:00:00,0.544567
587,2019-08-11T23:00:00,0.506672
588,2019-08-12T23:00:00,0.404165
589,2019-08-13T23:00:00,0.43912
590,2019-08-14T23:00:00,0.41153356999999996
591,2019-08-15T23:00:00,0.3513931
592,2019-08-16T23:00:00,0.33678230000000003
593,2019-08-17T23:00:00,0.3535882
594,2019-08-18T23:00:00,0.3512547
595,2019-08-19T23:00:00,0.3461569
596,2019-08-20T23:00:00,0.3302351
597,2019-08-21T23:00:00,0.3262449
598,2019-08-22T23:00:00,0.3314433
599,2019-08-23T23:00:00,0.3261845
600,2019-08-24T23:00:00,0.33468549000000003
601,2019-08-25T23:00:00,0.22597709
602,2019-08-26T23:00:00,0.33618423
603,2019-08-27T23:00:00,0.33853182400000004
604,2019-08-28T23:00:00,0.349888372
605,2019-08-29T23:00:00,0.350664124
606,2019-08-30T23:00:00,0.36094226823100006
607,2019-08-31T23:00:00,0.36002900000000004
608,2019-09-01T23:00:00,0.388594
609,2019-09-02T23:00:00,0.39254999999999995
610,2019-09-03T23:00:00,0.373366
611,2019-09-04T23:00:00,0.36441999999999997
612,2019-09-05T23:00:00,0.323874
613,2019-09-06T23:00:00,0.358513
614,2019-09-07T23:00:00,0.347966
615,2019-09-08T23:00:00,0.34338199999999997
616,2019-09-09T23:00:00,0.350224
617,2019-09-10T23:00:00,0.39355399999999996
618,2019-09-11T23:00:00,0.393919
619,2019-09-12T23:00:00,0.395242
620,2019-09-13T23:00:00,0.383493
621,2019-09-14T23:00:00,0.380236
622,2019-09-15T23:00:00,0.389187
623,2019-09-16T23:00:00,0.297249
624,2019-09-17T23:00:00,0.266909
625,2019-09-18T23:00:00,0.25568703
626,2019-09-19T23:00:00,0.24801296
627,2019-09-20T23:00:00,0.2132080935971
628,2019-09-21T23:00:00,0.224579199315
629,2019-09-22T23:00:00,0.341850581004
630,2019-09-23T23:00:00,0.349574633589
631,2019-09-24T23:00:00,0.366751726278
632,2019-09-25T23:00:00,0.374317015554
633,2019-09-26T23:00:00,0.43028837117
634,2019-09-27T23:00:00,0.42353572311
635,2019-09-28T23:00:00,0.41718235001
