source	id	datetime	C_mic_1[kgCm-2]	C_mic_2[kgCm-2]	C_mic_3[kgCm-2]	C_aorg[kgCm-2]	N_nh4[kgNm-2]	N_no3_ae[kgNm-2]	N_no3_an[kgNm-2]	C_doc_ae[kgCm-2]	C_doc_an[kgCm-2]	C_acetate_ae[kgCm-2]	C_acetate_an[kgCm-2]	sC_ch4_ebul[kgCm-2]	sC_ch4_plant[kgCm-2]	sC_ch4_soil[kgCm-2]	sC_ch4_water[kgCm-2]	sC_ch4_leach[kgCm-2]	sC_ch4_prod[kgCm-2]	sC_ch4_ox[kgCm-2]	sC_acetate_prod[kgCm-2]	sC_doc_prod[kgCm-2]	sN_no2_nit[kgNm-2]	sN_no3_denit[kgNm-2]	sN_n2o_ebul[kgNm-2]	sN_n2o_plant[kgNm-2]	sN_n2o_soil[kgNm-2]	sN_n2o_water[kgNm-2]	sN_no_ebul[kgNm-2]	sN_no_plant[kgNm-2]	sN_no_soil[kgNm-2]	sN_no_water[kgNm-2]	sN_nh3_ebul[kgNm-2]	sN_nh3_plant[kgNm-2]	sN_nh3_soil[kgNm-2]	sN_nh3_water[kgNm-2]	sO_plant_o2_cons[kgOm-2]	sO_plant_o2_prod[kgOm-2]	sO_algae_o2_prod[kgOm-2]	ph_watertable[-]	ph_soil_surface[-]	anvf[%]
setup	0	2008-01-03 03:00:00	0.00203281	0.00271132	0.00236857	0.0647601	0.000360272	0.000141136	3.69299e-05	0.00068832	0.00037569	1.19574e-05	4.93646e-05	0	0	-1.22758e-09	0	-1.38553e-23	1.98678e-08	2.08607e-08	1.98178e-06	1.69392e-05	1.4643e-06	1.24227e-07	0	0	1.83088e-09	0	0	0	5.26484e-10	0	0	0	1.01927e-11	0	0	0	0	7	7.5	0.609447
setup	0	2008-01-03 04:00:00	0.00202864	0.002715	0.00236282	0.0647629	0.000359938	0.000141383	3.78112e-05	0.000691507	0.0003827	1.21899e-05	5.08896e-05	0	0	-1.21911e-09	0	-2.93649e-23	2.04083e-08	2.13759e-08	1.96407e-06	1.6341e-05	1.36345e-06	1.23789e-07	0	0	1.78545e-09	0	0	0	5.10283e-10	0	0	0	8.12808e-12	0	0	0	0	7	7.5	0.60994
setup	0	2008-01-03 05:00:00	0.00202458	0.00271864	0.00235707	0.0647657	0.000359653	0.000142392	3.78767e-05	0.000698199	0.000385898	1.28524e-05	5.19628e-05	0	0	-1.17906e-09	0	-1.22009e-23	2.09506e-08	2.18842e-08	1.94468e-06	1.5904e-05	1.30247e-06	1.20289e-07	0	0	1.77615e-09	0	0	0	4.99296e-10	0	0	0	7.09754e-12	0	0	0	0	7	7.5	0.608286
setup	0	2008-01-03 06:00:00	0.0020206	0.00272227	0.00235131	0.0647685	0.000359409	0.000142734	3.85395e-05	0.000702064	0.000391591	1.31675e-05	5.33661e-05	0	0	-1.12535e-09	0	1.53028e-23	2.14954e-08	2.24051e-08	1.92759e-06	1.54671e-05	1.22663e-06	1.18982e-07	0	0	1.74529e-09	0	0	0	4.87182e-10	0	0	0	6.44371e-12	0	0	0	0	7	7.5	0.607872
setup	0	2008-01-03 07:00:00	0.00201673	0.00272588	0.00234557	0.0647712	0.000359183	0.000143122	3.91015e-05	0.000705239	0.000397667	1.35234e-05	5.47197e-05	0	0	-9.79228e-10	0	-3.30872e-24	2.20421e-08	2.2937e-08	1.91998e-06	1.51041e-05	1.16921e-06	1.17796e-07	0	0	1.79157e-09	0	0	0	4.75384e-10	0	0	0	6.201e-12	0	0	0	0	7	7.5	0.609018
setup	0	2008-01-03 08:00:00	0.00201302	0.00272943	0.00233983	0.0647739	0.00035893	0.000144236	3.89302e-05	0.000713014	0.000399088	1.43063e-05	5.56444e-05	0	0	-9.15931e-10	0	7.65142e-24	2.25896e-08	2.34603e-08	1.92253e-06	1.50336e-05	1.15984e-06	1.14419e-07	0	0	1.90938e-09	0	0	0	4.69138e-10	0	0	0	6.84467e-12	0	0	0	0	7	7.5	0.605576
setup	0	2008-01-03 09:00:00	0.00200944	0.00273297	0.0023341	0.0647765	0.000358628	0.0001443	3.97849e-05	0.00071507	0.0004062	1.45345e-05	5.71348e-05	0	0	-8.4378e-10	0	7.23783e-24	2.31375e-08	2.40197e-08	1.93596e-06	1.50533e-05	1.1394e-06	1.15005e-07	0	0	2.0534e-09	0	0	0	4.66569e-10	0	0	0	8.75034e-12	0	0	0	0	7	7.5	0.606508
setup	0	2008-01-03 10:00:00	0.00200605	0.00273647	0.00232839	0.0647789	0.000358257	0.000145152	3.98821e-05	0.000721178	0.00040951	1.5162e-05	5.82414e-05	0	0	-8.09748e-10	0	-1.74742e-23	2.36859e-08	2.45872e-08	1.95724e-06	1.53757e-05	1.17289e-06	1.13264e-07	0	0	2.13481e-09	0	0	0	4.67996e-10	0	0	0	1.18103e-11	0	0	0	0	7	7.5	0.605762
setup	0	2008-01-03 11:00:00	0.00200278	0.00274	0.00232268	0.0647813	0.000357836	0.000144833	4.11652e-05	0.000721515	0.000418821	1.53122e-05	5.98452e-05	0	0	-8.42614e-10	0	-2.06795e-24	2.42345e-08	2.51875e-08	1.98094e-06	1.56868e-05	1.19519e-06	1.15257e-07	0	0	2.08849e-09	0	0	0	4.71064e-10	0	0	0	1.55031e-11	0	0	0	0	7	7.5	0.608309
setup	0	2008-01-03 12:00:00	0.00199971	0.00274345	0.00231699	0.0647834	0.000357391	0.000146282	4.07433e-05	0.000731385	0.000418885	1.62727e-05	6.06451e-05	0	0	-9.03411e-10	0	-1.26145e-23	2.47828e-08	2.57478e-08	1.99562e-06	1.60133e-05	1.25727e-06	1.12961e-07	0	0	1.93918e-09	0	0	0	4.74548e-10	0	0	0	1.84657e-11	0	0	0	0	7	7.5	0.604197
setup	0	2008-01-03 13:00:00	0.00199673	0.0027469	0.00231131	0.0647856	0.000356951	0.000146288	4.17577e-05	0.000733982	0.000426166	1.64725e-05	6.22128e-05	0	0	-9.60662e-10	0	-1.96455e-23	2.53305e-08	2.63085e-08	2.00516e-06	1.59763e-05	1.25484e-06	1.14603e-07	0	0	1.76208e-09	0	0	0	4.7618e-10	0	0	0	1.95522e-11	0	0	0	0	7	7.5	0.605006
setup	0	2008-01-03 14:00:00	0.00199389	0.00275031	0.00230564	0.0647876	0.000356515	0.000147399	4.16851e-05	0.000741562	0.000428411	1.72356e-05	6.32177e-05	0	0	-9.86586e-10	0	-1.19941e-23	2.58771e-08	2.68436e-08	2.01118e-06	1.59221e-05	1.27031e-06	1.13105e-07	0	0	1.62914e-09	0	0	0	4.76287e-10	0	0	0	1.9337e-11	0	0	0	0	7	7.5	0.60365
setup	0	2008-01-03 15:00:00	0.00199114	0.00275373	0.00229998	0.0647896	0.000356095	0.000147377	4.27142e-05	0.000743441	0.00043612	1.73861e-05	6.48377e-05	0	0	-1.00383e-09	0	1.7164e-23	2.64226e-08	2.7385e-08	2.01517e-06	1.56824e-05	1.24233e-06	1.15193e-07	0	0	1.51978e-09	0	0	0	4.75322e-10	0	0	0	1.85868e-11	0	0	0	0	7	7.5	0.604924
setup	0	2008-01-03 16:00:00	0.00198852	0.00275708	0.00229433	0.0647915	0.000355689	0.000148628	4.24763e-05	0.000752249	0.000436767	1.82137e-05	6.57761e-05	0	0	-1.01516e-09	0	-1.34417e-23	2.69667e-08	2.78973e-08	2.01505e-06	1.55199e-05	1.24422e-06	1.13033e-07	0	0	1.42594e-09	0	0	0	4.73491e-10	0	0	0	1.75013e-11	0	0	0	0	7	7.5	0.60158
setup	0	2008-01-03 17:00:00	0.00198594	0.00276048	0.00228869	0.0647935	0.000355307	0.000148002	4.40664e-05	0.000749688	0.00044842	1.82552e-05	6.75006e-05	0	0	-1.02449e-09	0	4.96308e-24	2.75092e-08	2.84408e-08	2.01514e-06	1.51289e-05	1.1966e-06	1.15752e-07	0	0	1.34798e-09	0	0	0	4.71168e-10	0	0	0	1.61877e-11	0	0	0	0	7	7.5	0.60671
setup	0	2008-01-03 18:00:00	0.00198348	0.00276382	0.00228306	0.0647954	0.000354947	0.000149192	4.38338e-05	0.000757983	0.000449044	1.90764e-05	6.84378e-05	0	0	-1.03084e-09	0	-9.71937e-24	2.80498e-08	2.89463e-08	2.0112e-06	1.49094e-05	1.1869e-06	1.13376e-07	0	0	1.28366e-09	0	0	0	4.68528e-10	0	0	0	1.47477e-11	0	0	0	0	7	7.5	0.603359
setup	0	2008-01-03 19:00:00	0.00198109	0.00276715	0.00227744	0.0647973	0.000354618	0.000149438	4.45036e-05	0.000761312	0.000454358	1.93642e-05	6.99008e-05	0	0	-1.03439e-09	0	-6.20385e-25	2.85883e-08	2.94639e-08	2.00408e-06	1.45801e-05	1.14241e-06	1.1342e-07	0	0	1.23125e-09	0	0	0	4.65653e-10	0	0	0	1.32722e-11	0	0	0	0	7	7.5	0.603072
setup	0	2008-01-03 20:00:00	0.00197878	0.00277045	0.00227182	0.0647991	0.000354319	0.000150118	4.47115e-05	0.000766075	0.000458009	1.99273e-05	7.10769e-05	0	0	-1.03929e-09	0	1.03398e-23	2.91246e-08	2.99789e-08	1.99432e-06	1.42817e-05	1.10976e-06	1.12171e-07	0	0	1.19573e-09	0	0	0	4.63009e-10	0	0	0	1.18302e-11	0	0	0	0	7	7.5	0.602521
setup	0	2008-01-03 21:00:00	0.00197653	0.00277374	0.00226621	0.0648009	0.000354053	0.000150432	4.5243e-05	0.000769197	0.000463068	2.02644e-05	7.24666e-05	0	0	-1.04625e-09	0	-8.89219e-24	2.96586e-08	3.04977e-08	1.98243e-06	1.39784e-05	1.06498e-06	1.116e-07	0	0	1.18246e-09	0	0	0	4.6116e-10	0	0	0	1.04798e-11	0	0	0	0	7	7.5	0.602887
setup	0	2008-01-03 22:00:00	0.00197438	0.00277697	0.00226061	0.0648027	0.000353816	0.000151464	4.50406e-05	0.000776206	0.000464096	2.10641e-05	7.3378e-05	0	0	-1.04834e-09	0	1.67504e-23	3.01899e-08	3.10037e-08	1.96902e-06	1.37488e-05	1.042e-06	1.08988e-07	0	0	1.18312e-09	0	0	0	4.59544e-10	0	0	0	9.26581e-12	0	0	0	0	7	7.5	0.600463
setup	0	2008-01-03 23:00:00	0.00197225	0.00278022	0.00225502	0.0648045	0.00035361	0.000151038	4.62417e-05	0.000775055	0.000473015	2.11415e-05	7.49992e-05	0	0	-1.05312e-09	0	1.24077e-23	3.07185e-08	3.15291e-08	1.95506e-06	1.33983e-05	9.86773e-07	1.09893e-07	0	0	1.20551e-09	0	0	0	4.5892e-10	0	0	0	8.19981e-12	0	0	0	0	7	7.5	0.603044
setup	0	2008-01-04 00:00:00	0.00197013	0.00278346	0.00224943	0.0648063	0.000353455	0.000151367	4.66624e-05	0.000779065	0.00047658	2.18438e-05	7.59675e-05	0	0	-1.3802e-09	0	2.02659e-23	3.12376e-08	3.20189e-08	1.92651e-06	1.30489e-05	9.50497e-07	1.06634e-07	0	0	1.24597e-09	0	0	0	4.83915e-10	0	0	0	7.12396e-12	0	0	0	0	7	7.5	0.601171
setup	0	2008-01-04 01:00:00	0.00196808	0.00278668	0.00224385	0.064808	0.000353324	0.000151492	4.72362e-05	0.000779713	0.00048319	2.21666e-05	7.72996e-05	0	0	-1.26372e-09	0	4.3427e-24	3.17537e-08	3.25239e-08	1.90973e-06	1.26515e-05	8.97127e-07	1.06809e-07	0	0	1.55839e-09	0	0	0	4.86627e-10	0	0	0	5.94264e-12	0	0	0	0	7	7.5	0.603015
setup	0	2008-01-04 02:00:00	0.00196614	0.00278981	0.00223828	0.0648098	0.000353233	0.000152874	4.65455e-05	0.00078832	0.00048169	2.32341e-05	7.78653e-05	0	0	-1.06557e-09	0	1.48893e-23	3.22667e-08	3.30024e-08	1.88933e-06	1.23911e-05	8.80945e-07	1.03261e-07	0	0	1.61349e-09	0	0	0	4.67042e-10	0	0	0	5.16903e-12	0	0	0	0	7	7.5	0.598713
setup	0	2008-01-04 03:00:00	0.00196419	0.00279297	0.00223271	0.0648115	0.000353162	0.000152184	4.78732e-05	0.000785258	0.000491562	2.32652e-05	7.94503e-05	0	0	-1.0512e-09	0	1.0133e-23	3.27763e-08	3.35077e-08	1.86919e-06	1.19941e-05	8.24744e-07	1.03373e-07	0	0	1.71077e-09	0	0	0	4.60729e-10	0	0	0	4.53643e-12	0	0	0	0	7	7.5	0.602272
setup	0	2008-01-04 04:00:00	0.00196236	0.00279604	0.00222715	0.0648132	0.000353108	0.000153514	4.71795e-05	0.000793642	0.000489881	2.4352e-05	7.99581e-05	0	0	-9.72473e-10	0	-3.72231e-24	3.32823e-08	3.39805e-08	1.84781e-06	1.17766e-05	8.14834e-07	9.96887e-08	0	0	1.71001e-09	0	0	0	4.48437e-10	0	0	0	4.06104e-12	0	0	0	0	7	7.5	0.597908
setup	0	2008-01-04 05:00:00	0.00196055	0.00279912	0.0022216	0.064815	0.000353069	0.000153381	4.79112e-05	0.0007947	0.00049533	2.46343e-05	8.12531e-05	0	0	-9.50176e-10	0	-1.613e-23	3.37847e-08	3.44657e-08	1.82781e-06	1.1485e-05	7.73163e-07	9.79052e-08	0	0	1.74173e-09	0	0	0	4.41972e-10	0	0	0	3.72385e-12	0	0	0	0	7	7.5	0.597729
setup	0	2008-01-04 06:00:00	0.00195882	0.00280214	0.00221606	0.0648166	0.000353035	0.000153902	4.79693e-05	0.000796641	0.000499681	2.53325e-05	8.21213e-05	0	0	-8.91434e-10	0	3.09159e-23	3.42832e-08	3.49541e-08	1.81734e-06	1.12099e-05	7.49304e-07	9.65347e-08	0	0	1.72781e-09	0	0	0	4.32685e-10	0	0	0	3.48634e-12	0	0	0	0	7	7.5	0.599439
setup	0	2008-01-04 07:00:00	0.00195716	0.00280515	0.00221053	0.0648183	0.000352999	0.000154092	4.83336e-05	0.00079921	0.000503244	2.56866e-05	8.33251e-05	0	0	-8.15552e-10	0	1.60266e-23	3.47777e-08	3.5433e-08	1.8073e-06	1.10009e-05	7.22326e-07	9.48401e-08	0	0	1.84295e-09	0	0	0	4.27446e-10	0	0	0	3.54086e-12	0	0	0	0	7	7.5	0.598316
setup	0	2008-01-04 08:00:00	0.00195558	0.00280813	0.00220502	0.0648199	0.000352936	0.000154406	4.85605e-05	0.000802285	0.00050623	2.60848e-05	8.44829e-05	0	0	-7.17218e-10	0	-1.26145e-23	3.5268e-08	3.59144e-08	1.80476e-06	1.09193e-05	7.06634e-07	9.31259e-08	0	0	2.12027e-09	0	0	0	4.27023e-10	0	0	0	4.3711e-12	0	0	0	0	7	7.5	0.597247
setup	0	2008-01-04 09:00:00	0.00195412	0.00281108	0.00219952	0.0648215	0.000352805	0.000154636	4.8871e-05	0.000804932	0.000509717	2.64379e-05	8.56983e-05	0	0	-6.27565e-10	0	6.61744e-24	3.5754e-08	3.64096e-08	1.81817e-06	1.10547e-05	7.10277e-07	9.17808e-08	0	0	2.42025e-09	0	0	0	4.29671e-10	0	0	0	6.45651e-12	0	0	0	0	7	7.5	0.596814
setup	0	2008-01-04 10:00:00	0.00195285	0.00281397	0.00219404	0.0648229	0.000352567	0.000155701	4.83983e-05	0.000812281	0.000508881	2.73951e-05	8.63365e-05	0	0	-5.89628e-10	0	-9.40918e-24	3.62355e-08	3.69164e-08	1.85016e-06	1.15736e-05	7.68005e-07	8.97709e-08	0	0	2.6003e-09	0	0	0	4.34621e-10	0	0	0	1.02736e-11	0	0	0	0	7	7.5	0.593404
setup	0	2008-01-04 11:00:00	0.0019517	0.00281688	0.00218859	0.0648242	0.000352237	0.000155186	4.95505e-05	0.000810106	0.000517991	2.74053e-05	8.79522e-05	0	0	-6.08447e-10	0	-1.03398e-25	3.67126e-08	3.74726e-08	1.88494e-06	1.21453e-05	8.23031e-07	9.05976e-08	0	0	2.60398e-09	0	0	0	4.42006e-10	0	0	0	1.55781e-11	0	0	0	0	7	7.5	0.597332
setup	0	2008-01-04 12:00:00	0.00195068	0.00281975	0.00218315	0.0648253	0.000351868	0.000155827	4.96178e-05	0.000815936	0.000519501	2.79019e-05	8.90957e-05	0	0	-6.82979e-10	0	-1.8198e-23	3.71849e-08	3.79958e-08	1.90441e-06	1.26281e-05	8.9818e-07	8.9621e-08	0	0	2.43179e-09	0	0	0	4.48774e-10	0	0	0	2.03522e-11	0	0	0	0	7	7.5	0.595261
setup	0	2008-01-04 13:00:00	0.00194976	0.0028226	0.00217773	0.0648264	0.000351497	0.000156468	4.97285e-05	0.000821117	0.00052183	2.83697e-05	9.02705e-05	0	0	-7.61249e-10	0	-1.6647e-23	3.76526e-08	3.84891e-08	1.9107e-06	1.28187e-05	9.43245e-07	8.9559e-08	0	0	2.20515e-09	0	0	0	4.519e-10	0	0	0	2.22743e-11	0	0	0	0	7	7.5	0.594114
setup	0	2008-01-04 14:00:00	0.0019489	0.00282545	0.00217232	0.0648274	0.000351134	0.000156512	5.0455e-05	0.000823028	0.00052742	2.86131e-05	9.16689e-05	0	0	-8.02599e-10	0	7.34123e-24	3.81155e-08	3.8963e-08	1.912e-06	1.28075e-05	9.61712e-07	8.94224e-08	0	0	2.02442e-09	0	0	0	4.51931e-10	0	0	0	2.20281e-11	0	0	0	0	7	7.5	0.595254
setup	0	2008-01-04 15:00:00	0.00194811	0.00282827	0.00216692	0.0648283	0.000350786	0.000157162	5.05773e-05	0.000827994	0.00052986	2.90424e-05	9.28769e-05	0	0	-8.27394e-10	0	-8.27181e-24	3.85735e-08	3.9409e-08	1.90935e-06	1.26925e-05	9.63855e-07	8.96621e-08	0	0	1.87073e-09	0	0	0	4.50112e-10	0	0	0	2.09381e-11	0	0	0	0	7	7.5	0.594184
setup	0	2008-01-04 16:00:00	0.00194738	0.00283106	0.00216153	0.0648293	0.00035046	0.000157671	5.08332e-05	0.000831282	0.000533776	2.95059e-05	9.40436e-05	0	0	-8.44264e-10	0	2.78139e-23	3.90265e-08	3.98412e-08	1.90317e-06	1.24502e-05	9.5422e-07	8.93366e-08	0	0	1.72838e-09	0	0	0	4.46669e-10	0	0	0	1.93002e-11	0	0	0	0	7	7.5	0.595407
setup	0	2008-01-04 17:00:00	0.00194669	0.00283385	0.00215616	0.0648302	0.000350163	0.000158024	5.12195e-05	0.000834183	0.000537807	2.97904e-05	9.53785e-05	0	0	-8.54208e-10	0	-8.78879e-24	3.94745e-08	4.02605e-08	1.89247e-06	1.21209e-05	9.27154e-07	8.97558e-08	0	0	1.59355e-09	0	0	0	4.41809e-10	0	0	0	1.73227e-11	0	0	0	0	7	7.5	0.595651
setup	0	2008-01-04 18:00:00	0.00194602	0.00283662	0.00215079	0.0648312	0.000349902	0.000158296	5.1664e-05	0.000837364	0.000541271	3.01527e-05	9.66223e-05	0	0	-8.58924e-10	0	-3.61892e-24	3.9854e-08	4.06012e-08	1.8778e-06	1.17525e-05	8.99205e-07	8.89583e-08	0	0	1.4649e-09	0	0	0	4.35742e-10	0	0	0	1.51933e-11	0	0	0	0	7	7.5	0.594629
setup	0	2008-01-04 19:00:00	0.00194539	0.00283938	0.00214543	0.0648322	0.000349679	0.000158766	5.18775e-05	0.000840585	0.00054441	3.05827e-05	9.77818e-05	0	0	-8.60532e-10	0	5.58347e-24	4.02932e-08	4.10088e-08	1.86037e-06	1.13782e-05	8.61318e-07	8.84986e-08	0	0	1.34422e-09	0	0	0	4.28745e-10	0	0	0	1.30724e-11	0	0	0	0	7	7.5	0.594844
setup	0	2008-01-04 20:00:00	0.00194478	0.00284212	0.00214008	0.0648332	0.000349496	0.000159099	5.21879e-05	0.000843549	0.000547524	3.08731e-05	9.90653e-05	0	0	-8.60058e-10	0	6.51405e-24	4.06663e-08	4.13506e-08	1.84394e-06	1.10088e-05	8.17704e-07	8.83104e-08	0	0	1.23384e-09	0	0	0	4.21268e-10	0	0	0	1.10827e-11	0	0	0	0	7	7.5	0.594041
setup	0	2008-01-04 21:00:00	0.00194422	0.00284482	0.00213473	0.0648342	0.000349348	0.000159956	5.19523e-05	0.000849668	0.000547271	3.15926e-05	9.99032e-05	0	0	-8.5845e-10	0	3.10193e-25	4.10963e-08	4.17453e-08	1.82824e-06	1.07099e-05	7.89089e-07	8.68275e-08	0	0	1.13616e-09	0	0	0	4.13766e-10	0	0	0	9.30355e-12	0	0	0	0	7	7.5	0.591218
setup	0	2008-01-04 22:00:00	0.00194363	0.00284755	0.00212939	0.0648352	0.000349233	0.000159181	5.32983e-05	0.000844948	0.000557564	3.14755e-05	0.000101564	0	0	-8.56803e-10	0	-1.12703e-23	4.1521e-08	4.21654e-08	1.8133e-06	1.03336e-05	7.36421e-07	8.77656e-08	0	0	1.05535e-09	0	0	0	4.06677e-10	0	0	0	7.77277e-12	0	0	0	0	7	7.5	0.595743
setup	0	2008-01-04 23:00:00	0.00194311	0.00285023	0.00212406	0.0648362	0.000349146	0.000160014	5.30191e-05	0.000850894	0.000557055	3.22324e-05	0.000102337	0	0	-8.55449e-10	0	-1.10635e-23	4.18794e-08	4.24961e-08	1.79931e-06	1.01192e-05	7.13238e-07	8.60735e-08	0	0	9.95036e-10	0	0	0	4.00427e-10	0	0	0	6.49824e-12	0	0	0	0	7	7.5	0.592755
setup	0	2008-01-05 00:00:00	0.00194264	0.0028529	0.00211875	0.0648372	0.000349044	0.000160195	5.33615e-05	0.00085225	0.000561029	3.24977e-05	0.000103598	0	0	-7.93338e-10	0	2.89513e-24	4.22885e-08	4.29015e-08	1.7964e-06	9.99878e-06	6.83802e-07	8.60677e-08	0	0	1.16007e-09	0	0	0	3.98333e-10	0	0	0	5.96456e-12	0	0	0	0	7	7.5	0.593081
setup	0	2008-01-05 01:00:00	0.00194222	0.00285555	0.00211344	0.0648382	0.000348943	0.000160614	5.34555e-05	0.000856052	0.000562462	3.30084e-05	0.000104604	0	0	-8.08542e-10	0	1.5096e-23	4.26336e-08	4.32298e-08	1.78766e-06	9.85452e-06	6.69953e-07	8.44172e-08	0	0	1.12813e-09	0	0	0	3.95813e-10	0	0	0	5.97435e-12	0	0	0	0	7	7.5	0.591092
setup	0	2008-01-05 02:00:00	0.00194182	0.00285819	0.00210814	0.0648391	0.00034886	0.000160469	5.40868e-05	0.000853857	0.000569716	3.32374e-05	0.000105883	0	0	-8.08898e-10	0	2.06795e-25	4.30332e-08	4.3633e-08	1.77879e-06	9.63104e-06	6.40732e-07	8.47354e-08	0	0	1.10923e-09	0	0	0	3.93163e-10	0	0	0	5.45331e-12	0	0	0	0	7	7.5	0.595407
setup	0	2008-01-05 03:00:00	0.00194148	0.0028608	0.00210285	0.06484	0.000348806	0.000161062	5.39702e-05	0.0008585	0.000570055	3.3793e-05	0.000106826	0	0	-8.0347e-10	0	2.37814e-24	4.33705e-08	4.39534e-08	1.7699e-06	9.50235e-06	6.28211e-07	8.32184e-08	0	0	1.11709e-09	0	0	0	3.90983e-10	0	0	0	4.98405e-12	0	0	0	0	7	7.5	0.593058
setup	0	2008-01-05 04:00:00	0.0019412	0.00286339	0.00209756	0.064841	0.000348759	0.000161697	5.38015e-05	0.000863391	0.000570067	3.43682e-05	0.000107742	0	0	-7.92378e-10	0	-1.19941e-23	4.35797e-08	4.41461e-08	1.76104e-06	9.37849e-06	6.15065e-07	8.1882e-08	0	0	1.14301e-09	0	0	0	3.89152e-10	0	0	0	4.63275e-12	0	0	0	0	7	7.5	0.590586
setup	0	2008-01-05 05:00:00	0.00194092	0.002866	0.00209227	0.0648419	0.000348717	0.000161124	5.48158e-05	0.000860264	0.000577948	3.4297e-05	0.000109296	0	0	-7.7985e-10	0	9.30578e-24	4.39723e-08	4.45403e-08	1.75279e-06	9.18524e-06	5.88947e-07	8.19492e-08	0	0	1.18691e-09	0	0	0	3.87773e-10	0	0	0	4.3967e-12	0	0	0	0	7	7.5	0.593346
setup	0	2008-01-05 06:00:00	0.00194073	0.00286854	0.002087	0.0648428	0.000348676	0.000162203	5.4182e-05	0.00086748	0.000575442	3.52056e-05	0.000109864	0	0	-7.60778e-10	0	-3.20532e-24	4.43071e-08	4.48549e-08	1.74741e-06	9.10649e-06	5.8986e-07	8.02079e-08	0	0	1.24193e-09	0	0	0	3.86461e-10	0	0	0	4.27443e-12	0	0	0	0	7	7.5	0.58954
setup	0	2008-01-05 07:00:00	0.00194055	0.0028711	0.00208174	0.0648436	0.000348625	0.00016154	5.52703e-05	0.000864213	0.000583299	3.51048e-05	0.00011144	0	0	-7.07412e-10	0	-6.20385e-24	4.46887e-08	4.52375e-08	1.74551e-06	8.97622e-06	5.70441e-07	8.00102e-08	0	0	1.38339e-09	0	0	0	3.8585e-10	0	0	0	4.42916e-12	0	0	0	0	7	7.5	0.591548
setup	0	2008-01-05 08:00:00	0.0019405	0.00287359	0.0020765	0.0648445	0.000348538	0.00016274	5.45092e-05	0.000871543	0.000580605	3.60889e-05	0.000111937	0	0	-6.33189e-10	0	-2.24373e-23	4.50131e-08	4.5555e-08	1.75319e-06	9.05208e-06	5.84593e-07	7.84076e-08	0	0	1.62143e-09	0	0	0	3.87077e-10	0	0	0	5.27149e-12	0	0	0	0	7	7.5	0.588441
setup	0	2008-01-05 09:00:00	0.00194052	0.0028761	0.00207128	0.0648452	0.000348386	0.000162283	5.54064e-05	0.000869325	0.000587545	3.60672e-05	0.000113458	0	0	-5.70055e-10	0	2.5746e-23	4.53839e-08	4.59505e-08	1.77366e-06	9.23743e-06	5.92789e-07	7.83228e-08	0	0	1.86698e-09	0	0	0	3.90405e-10	0	0	0	7.14965e-12	0	0	0	0	7	7.5	0.590836
setup	0	2008-01-05 10:00:00	0.0019407	0.00287856	0.00206608	0.0648459	0.000348147	0.000163171	5.5008e-05	0.000875999	0.000585949	3.68307e-05	0.00011422	0	0	-5.37014e-10	0	-3.82571e-24	4.56979e-08	4.62916e-08	1.80559e-06	9.73685e-06	6.49767e-07	7.68042e-08	0	0	2.03503e-09	0	0	0	3.95946e-10	0	0	0	1.02538e-11	0	0	0	0	7	7.5	0.587489
setup	0	2008-01-05 11:00:00	0.00194099	0.002881	0.00206089	0.0648464	0.000347835	0.000163328	5.5387e-05	0.00087716	0.000590247	3.69818e-05	0.000115619	0	0	-5.54014e-10	0	2.37814e-24	4.60111e-08	4.66655e-08	1.83593e-06	1.02591e-05	7.06159e-07	7.67953e-08	0	0	2.06867e-09	0	0	0	4.02982e-10	0	0	0	1.41383e-11	0	0	0	0	7	7.5	0.588784
setup	0	2008-01-05 12:00:00	0.00194138	0.00288343	0.00205573	0.0648469	0.000347491	0.000163647	5.56681e-05	0.000881159	0.000592065	3.74737e-05	0.00011669	0	0	-6.13917e-10	0	9.20238e-24	4.63664e-08	4.70623e-08	1.8534e-06	1.06903e-05	7.73574e-07	7.56022e-08	0	0	1.96709e-09	0	0	0	4.09184e-10	0	0	0	1.73201e-11	0	0	0	0	7	7.5	0.587012
setup	0	2008-01-05 13:00:00	0.00194182	0.00288586	0.00205058	0.0648472	0.000347146	0.000163771	5.61717e-05	0.000881785	0.000597383	3.75895e-05	0.00011814	0	0	-6.70844e-10	0	-2.79173e-24	4.66688e-08	4.74009e-08	1.85878e-06	1.08363e-05	8.04041e-07	7.60081e-08	0	0	1.82394e-09	0	0	0	4.12562e-10	0	0	0	1.85256e-11	0	0	0	0	7	7.5	0.589453
setup	0	2008-01-05 14:00:00	0.00194235	0.00288823	0.00204545	0.0648475	0.000346806	0.000164969	5.56308e-05	0.000890315	0.0005949	3.83506e-05	0.000118942	0	0	-6.98657e-10	0	-1.34417e-24	4.70139e-08	4.77472e-08	1.85934e-06	1.09398e-05	8.3352e-07	7.50578e-08	0	0	1.71208e-09	0	0	0	4.13521e-10	0	0	0	1.83486e-11	0	0	0	0	7	7.5	0.58597
