source	id	datetime	irri[mm]	prec[mm]	throughf[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_50cm[%]	soilwater_100cm[%]	groundwaterdepth[m]
setup	0	2011-11-09 23:00:00	0	0.89	0.87537	3.47073	0.000133009	0.0146299	0.895017	0.129978	0	0.271376	0.745392	0	0	0	0	0	159.026	159.026	0	-99.99	27.8752	31.711	31.7179	31.7263	35.2506	35.3802	-99.99	99
setup	0	2011-11-10 23:00:00	0	2.22	2.20252	3.51844	0.00025284	0.0174781	0.908719	0.129113	0	1.35797	2.07341	0	0	0	0	0	158.832	158.832	0	-99.99	27.9342	31.5576	31.5273	31.5204	35.2355	35.3895	-99.99	99
setup	0	2011-11-11 23:00:00	0	2.88	2.85922	3.54509	0.000427242	0.0207842	0.924451	0.12691	0	1.35928	2.73231	0	0	0	0	0	159.281	159.281	0	-99.99	28.0403	32.1501	32.0377	31.8641	35.1792	35.4041	-99.99	99
setup	0	2011-11-12 23:00:00	0	1.65	1.6254	3.5981	0.00070328	0.0246015	0.925334	0.12529	0	1.08799	1.50011	0	0	0	0	0	158.767	158.767	0	-99.99	27.7914	31.615	31.7266	31.7423	35.1817	35.4123	-99.99	99
setup	0	2011-11-13 23:00:00	0	2.69	2.66101	3.62654	0.00117729	0.0289853	0.938203	0.122071	0	1.6335	2.53894	0	0	0	0	0	158.733	158.733	0	-99.99	28.0112	31.5313	31.4947	31.5173	35.1649	35.4251	-99.99	99
setup	0	2011-11-14 23:00:00	0	7.43	7.36202	3.3916	0.0020522	0.0679849	0.879725	0.234939	4.27165e-05	5.18583	7.12703	0	0	0	0	0	159.792	159.792	0	-99.99	28.3007	31.957	32.1459	32.0521	35.2099	35.4526	-99.99	99
setup	0	2011-11-15 23:00:00	0	8.14	8.06064	3.37435	0.00237504	0.0793609	0.851183	0.342136	0.00166162	6.01832	7.71684	0	0	0	0	0	160.637	160.637	0	-99.99	28.347	33.9469	32.4859	32.0443	35.3262	35.4686	-99.99	99
setup	0	2011-11-16 23:00:00	0	4.27	4.22389	3.38866	0.00396083	0.0461064	0.90225	0.0949228	0	4.3714	4.12897	0	0	0	0	0	159.488	159.488	0	-99.99	27.8548	31.8094	31.6459	32.1772	35.3525	35.4531	-99.99	99
setup	0	2011-11-17 23:00:00	0	2.36	2.30667	3.48545	0.00678702	0.0533259	0.897251	0.0916183	0	1.90963	2.21506	0	0	0	0	0	158.89	158.89	0	-99.99	27.7286	31.4542	31.4704	31.8916	35.3498	35.4463	-99.99	99
setup	0	2011-11-18 23:00:00	0	2.49	2.42861	3.48924	0.0111794	0.0613916	0.899165	0.0835275	0	1.36362	2.34508	0	0	0	0	0	158.961	158.961	0	-99.99	27.7627	31.5852	31.5566	31.589	35.3379	35.4451	-99.99	99
setup	0	2011-11-19 23:00:00	0	6.3	6.1593	3.51761	0.0170289	0.140703	0.898883	0.151012	0	4.63955	6.00829	0	0	0	0	0	159.414	159.414	0	-99.99	28.1106	31.8121	31.7485	31.7331	35.3383	35.4431	-99.99	99
setup	0	2011-11-20 23:00:00	0	6.32	6.15951	3.49153	0.0259923	0.160495	0.895558	0.1283	0	4.64206	6.03121	0	0	0	0	0	159.881	159.881	0	-99.99	28.3225	32.0714	31.88	31.7061	35.3486	35.4547	-99.99	99
setup	0	2011-11-21 23:00:00	0	4.8	4.70889	3.57085	0.0365244	0.091114	0.942823	0.0561496	0	3.82539	4.65274	0	0	0	0	0	159.729	159.729	0	-99.99	28.1081	32.0775	31.8944	31.7696	35.3515	35.4664	-99.99	99
setup	0	2011-11-22 23:00:00	0	6.44	6.23405	3.41303	0.0561374	0.205952	0.869682	0.073789	0	5.19772	6.16026	0	0	0	0	0	159.766	159.766	0	-99.99	27.8983	31.8642	32.1331	31.8211	35.3565	35.4799	-99.99	99
setup	0	2011-11-23 23:00:00	0	5.52	5.28831	3.51512	0.0681852	0.231693	0.882476	0.0555521	0	4.10553	5.23276	0	0	0	0	0	159.943	159.943	0	-99.99	28.1356	32.1094	31.9728	31.8921	35.3697	35.4863	-99.99	99
setup	0	2011-11-24 23:00:00	0	6.31	6.05055	3.36964	0.110681	0.25945	0.844985	0.0121294	0	5.20261	6.03842	0	0	0	0	0	159.823	159.823	0	-99.99	28.3485	31.7966	32.1275	31.7757	35.3736	35.4861	-99.99	99
setup	0	2011-11-25 23:00:00	0	16.36	15.7929	3.38039	0.1034	0.567142	0.679825	0.538973	0.0453596	6.12346	15.2085	0	0	0	0	0	168.125	168.125	0	-99.99	30.6727	40.1329	34.3012	32.4151	35.6113	35.7762	-99.99	99
setup	0	2011-11-26 23:00:00	0	10.69	10.26	3.23507	0.153345	0.430011	0.786596	0.229358	0.00969638	6.74842	10.0209	0	0	0	0	0	170.457	170.457	0	-99.99	28.1536	41.4777	39.8283	35.5871	35.6164	35.8924	-99.99	99
setup	0	2011-11-27 23:00:00	0	6.12	5.80022	3.42294	0.188929	0.319781	0.918561	0	0	6.75288	5.80022	0	0	0	0	0	168.397	168.397	0	-99.99	28.3694	32.5386	39.2029	38.8504	35.9371	35.8895	-99.99	99
setup	0	2011-11-28 23:00:00	0	3.53	3.33525	3.38452	0.325739	0.194748	0.835659	0	0	6.73441	3.33525	0	0	0	0	0	163.836	163.836	0	-99.99	28.1232	31.8208	31.729	31.5568	37.6613	35.825	-99.99	99
setup	0	2011-11-29 23:00:00	0	0.43	0.216908	3.42334	0.397095	0.213092	0.753204	0	0	3.90595	0.216908	0	0	0	0	0	158.997	158.997	0	-99.99	27.5332	31.4145	31.4412	31.5833	35.2281	35.7216	-99.99	99
setup	0	2011-11-30 23:00:00	0	2.15	1.91791	3.41299	0.563572	0.232086	0.703306	0	0	0.555827	1.91791	0	0	0	0	0	159.092	159.092	0	-99.99	27.6545	31.6363	31.6357	31.6325	35.1747	35.6519	-99.99	99
setup	0	2011-12-01 23:00:00	0	2.88	2.6284	3.44303	0.714058	0.251596	0.665021	0	0	1.93432	2.6284	0	0	0	0	0	158.407	158.407	0	-99.99	27.9306	31.3655	31.319	31.3218	35.0475	35.5333	-99.99	99
setup	0	2011-12-02 23:00:00	0	1.72	1.44854	3.46077	0.87497	0.271462	0.618816	0	0	0.2739	1.44854	0	0	0	0	0	158.088	158.088	0	-99.99	27.8888	31.5202	31.5273	31.5509	34.8775	35.373	-99.99	99
setup	0	2011-12-03 23:00:00	0	2.33	2.03849	3.46796	1.06405	0.29151	0.568459	0	0	0.541775	2.03849	0	0	0	0	0	157.952	157.952	0	-99.99	28.0379	31.5944	31.6907	31.6039	34.7634	35.1832	-99.99	99
setup	0	2011-12-04 23:00:00	0	2.19	1.87847	3.3452	1.22686	0.311528	0.483319	0	0	0.534995	1.87847	0	0	0	0	0	157.586	157.586	0	-99.99	27.8994	31.5054	31.4427	31.3974	34.9608	34.9657	-99.99	99
setup	0	2011-12-05 23:00:00	0	0.61	0.278724	3.48585	1.32358	0.331276	0.481625	0	0	0	0.278724	0	0	0	0	0	156.059	156.059	0	-99.99	27.5256	31.0325	31.0096	31.0033	34.6691	34.7173	-99.99	99
setup	0	2011-12-06 23:00:00	0	0.93	0.579293	3.4983	1.83707	0.350707	0.340681	0	0	0	0.579293	0	0	0	0	0	154.461	154.461	0	-99.99	27.399	30.6934	30.5818	30.5413	34.2973	34.3746	-99.99	99
setup	0	2011-12-07 23:00:00	0	1.12	0.75047	3.53008	2.06872	0.36953	0.280665	0	0	0	0.75047	0	0	0	0	0	152.862	152.862	0	-99.99	27.2791	30.4368	30.2315	30.1453	33.8928	33.9911	-99.99	99
setup	0	2011-12-08 23:00:00	0	0.74	0.35246	3.48098	2.35323	0.38754	0.186116	0	0	0	0.35246	0	0	0	0	0	150.675	150.675	0	-99.99	26.7826	29.9322	29.7666	29.6972	33.4479	33.556	-99.99	99
setup	0	2011-12-09 23:00:00	0	0.3	0	3.37745	2.5865	0.3	0.119394	0	0	0	0	0	0	0	0	0	147.969	147.969	0	-99.99	25.961	29.2417	29.1772	29.1455	32.9664	33.0774	-99.99	99
setup	0	2011-12-10 23:00:00	0	0.27	0	3.47418	2.61227	0.27	0.139146	0	0	0	0	0	0	0	0	0	145.218	145.218	0	-99.99	25.1513	28.5315	28.5171	28.5102	32.4775	32.5927	-99.99	99
setup	0	2011-12-11 23:00:00	0	0.21	0	3.43738	2.77945	0.21	0.101481	0	0	0	0	0	0	0	0	0	142.337	142.337	0	-99.99	24.3275	27.811	27.8116	27.8127	31.9595	32.0746	-99.99	99
setup	0	2011-12-12 23:00:00	0	0.2	0	3.4322	2.69163	0.2	0.117889	0	0	0	0	0	0	0	0	0	139.527	139.527	0	-99.99	23.524	27.1108	27.1193	27.1275	31.4543	31.5707	-99.99	99
setup	0	2011-12-13 23:00:00	0	0.58	0.120913	3.49731	2.42262	0.459087	0.129792	0	0	0	0.120913	0	0	0	0	0	137.096	137.096	0	-99.99	23.0062	26.4767	26.4932	26.5088	30.9984	31.1178	-99.99	99
setup	0	2011-12-14 23:00:00	0	0.34	0	3.40951	2.34191	0.34	0.147796	0	0	0	0	0	0	0	0	0	134.606	134.606	0	-99.99	22.2758	25.8556	25.8806	25.9039	30.5529	30.6767	-99.99	99
setup	0	2011-12-15 23:00:00	0	0.22	0	3.46405	2.3659	0.22	0.171547	0	0	0	0	0	0	0	0	0	132.069	132.069	0	-99.99	21.5316	25.2213	25.2556	25.2875	30.0987	30.2286	-99.99	99
setup	0	2011-12-16 23:00:00	0	0.46	0	3.46586	2.09734	0.46	0.170692	0	0	0	0	0	0	0	0	0	129.801	129.801	0	-99.99	20.8671	24.6537	24.6965	24.7364	29.6926	29.829	-99.99	99
setup	0	2011-12-17 23:00:00	0	1.14	0.655401	3.49052	2.03881	0.484599	0.179218	0	0	0	0.655401	0	0	0	0	0	128.238	128.238	0	-99.99	21.367	24.1392	24.1692	24.2167	29.3095	29.4524	-99.99	99
setup	0	2011-12-18 23:00:00	0	0.9	0.414401	3.67183	2.08849	0.485599	0.198317	0	0	0	0.414401	0	0	0	0	0	126.365	126.365	0	-99.99	21.1192	23.7089	23.6624	23.686	28.9174	29.0676	-99.99	99
setup	0	2011-12-19 23:00:00	0	0.42	0	3.66481	2.03322	0.42	0.209734	0	0	0	0	0	0	0	0	0	124.123	124.123	0	-99.99	20.359	23.1636	23.1526	23.16	28.5282	28.6863	-99.99	99
setup	0	2011-12-20 23:00:00	0	0.74	0.254411	3.65955	1.91473	0.485589	0.211063	0	0	0	0.254411	0	0	0	0	0	122.251	122.251	0	-99.99	20.0478	22.6727	22.6615	22.6681	28.1637	28.3296	-99.99	99
setup	0	2011-12-21 23:00:00	0	0.53	0.0443044	3.58386	1.79267	0.485696	0.210184	0	0	0	0.0443044	0	0	0	0	0	120.293	120.293	0	-99.99	19.4342	22.1822	22.1878	22.2024	27.8179	27.9916	-99.99	99
setup	0	2011-12-22 23:00:00	0	0.87	0.384195	3.45899	1.6678	0.485805	0.205088	0	0	0	0.384195	0	0	0	0	0	118.804	118.804	0	-99.99	19.3589	21.7931	21.766	21.7767	27.5013	27.6822	-99.99	99
setup	0	2011-12-23 23:00:00	0	1.21	0.724009	3.5557	1.68562	0.485991	0.215045	0	0	0	0.724009	0	0	0	0	0	117.627	117.627	0	-99.99	19.4616	21.5624	21.4132	21.3735	27.1913	27.3792	-99.99	99
setup	0	2011-12-24 23:00:00	0	0.41	0	3.65426	1.70523	0.41	0.228336	0	0	0	0	0	0	0	0	0	115.694	115.694	0	-99.99	18.7104	21.1162	21.0322	20.9936	26.8673	27.0626	-99.99	99
setup	0	2011-12-25 23:00:00	0	0.59	0.103447	3.7159	1.63127	0.486553	0.227571	0	0	0	0.103447	0	0	0	0	0	113.938	113.938	0	-99.99	18.1892	20.6522	20.6207	20.6059	26.556	26.7584	-99.99	99
setup	0	2011-12-26 23:00:00	0	0.21	0	3.70529	1.69014	0.21	0.245004	0	0	0	0	0	0	0	0	0	112.003	112.003	0	-99.99	17.4677	20.1718	20.1697	20.1702	26.2286	26.4384	-99.99	99
setup	0	2011-12-27 23:00:00	0	1.44	0.953119	3.50282	1.44075	0.486881	0.214221	0	0	0	0.953119	0	0	0	0	0	111.301	111.301	0	-99.99	18.0895	19.9856	19.8536	19.8249	25.9679	26.1834	-99.99	99
setup	0	2011-12-28 23:00:00	0	2.05	1.56338	3.48343	1.44894	0.486625	0.216791	0	0	0	1.56338	0	0	0	0	0	111.199	111.199	0	-99.99	18.9268	20.1633	19.7142	19.5799	25.7299	25.95	-99.99	99
setup	0	2011-12-29 23:00:00	0	3.8	3.31373	3.3481	1.43997	0.486271	0.219934	0	0	0	3.31373	0	0	0	0	0	112.853	112.853	0	-99.99	21.1036	21.1172	19.966	19.5836	25.5479	25.7719	-99.99	99
setup	0	2011-12-30 23:00:00	0	0.94	0.453932	3.18142	1.34719	0.486068	0.200561	0	0	0	0.453932	0	0	0	0	0	111.759	111.759	0	-99.99	20.0836	21.171	20.2331	19.8051	25.3518	25.5791	-99.99	99
setup	0	2011-12-31 23:00:00	0	0.38	0	3.40942	1.4377	0.38	0.224482	0	0	0	0	0	0	0	0	0	110.097	110.097	0	-99.99	18.9637	20.7295	20.1719	19.8881	25.1304	25.3615	-99.99	99
setup	0	2012-01-01 23:00:00	0	0	0	3.24648	1.46998	0	0.237621	0	0	0	0	0	0	0	0	0	108.389	108.389	0	-99.99	18.1029	20.1871	19.9022	19.7495	24.8974	25.1327	-99.99	99
setup	0	2012-01-02 23:00:00	0	0	0	3.27799	1.41908	0	0.235822	0	0	0	0	0	0	0	0	0	106.734	106.734	0	-99.99	17.3464	19.6683	19.5418	19.4717	24.6669	24.9062	-99.99	99
setup	0	2012-01-03 23:00:00	0	0	0	3.55747	1.16364	0	0.288713	0	0	0	0	0	0	0	0	0	105.282	105.282	0	-99.99	16.677	19.2303	19.183	19.1579	24.4661	24.7158	-99.99	99
setup	0	2012-01-04 23:00:00	0	0.01	0	3.70891	1.31675	0.01	0.272716	0	0	0	0	0	0	0	0	0	103.692	103.692	0	-99.99	15.9803	18.7796	18.7708	18.7674	24.2389	24.4952	-99.99	99
setup	0	2012-01-05 23:00:00	0	0.28	0	3.75112	1.26568	0.28	0.239117	0	0	0	0	0	0	0	0	0	102.188	102.188	0	-99.99	15.3469	18.3658	18.3742	18.3839	24.0183	24.2782	-99.99	99
setup	0	2012-01-06 23:00:00	0	2.61	2.12675	3.60465	1.18081	0.483245	0.228249	0	0	0	2.12675	0	0	0	0	0	102.905	102.905	0	-99.99	17.3988	18.4945	18.1727	18.1068	23.8555	24.1182	-99.99	99
setup	0	2012-01-07 23:00:00	0	0.36	0	3.62917	1.2374	0.36	0.22511	0	0	0	0	0	0	0	0	0	101.443	101.443	0	-99.99	16.4977	18.2596	17.9896	17.8765	23.6607	23.9249	-99.99	99
setup	0	2012-01-08 23:00:00	0	0.02	0	3.65898	1.33111	0.02	0.240693	0	0	0	0	0	0	0	0	0	99.871	99.871	0	-99.99	15.7193	17.8149	17.678	17.6065	23.4457	23.7109	-99.99	99
setup	0	2012-01-09 23:00:00	0	0.31	0	3.75933	1.13004	0.31	0.227813	0	0	0	0	0	0	0	0	0	98.5132	98.5132	0	-99.99	15.0604	17.4251	17.3651	17.3326	23.2569	23.5242	-99.99	99
setup	0	2012-01-10 23:00:00	0	0.63	0.150523	3.63045	1.05983	0.479477	0.196595	0	0	0	0.150523	0	0	0	0	0	97.4073	97.4073	0	-99.99	14.74	17.0852	17.0637	17.0528	23.081	23.3485	-99.99	99
setup	0	2012-01-11 23:00:00	0	0.59	0.111738	3.38746	0.958657	0.478262	0.17557	0	0	0	0.111738	0	0	0	0	0	96.3848	96.3848	0	-99.99	14.4133	16.7885	16.7862	16.7861	22.9204	23.1875	-99.99	99
setup	0	2012-01-12 23:00:00	0	0.84	0.36368	3.58782	0.787151	0.47632	0.20545	0	0	0	0.36368	0	0	0	0	0	95.7559	95.7559	0	-99.99	14.5925	16.5423	16.5462	16.5566	22.7877	23.0591	-99.99	99
setup	0	2012-01-13 23:00:00	0	0.32	0	3.49787	0.751632	0.32	0.204485	0	0	0	0	0	0	0	0	0	94.7997	94.7997	0	-99.99	14.0992	16.2958	16.31	16.3306	22.655	22.9308	-99.99	99
setup	0	2012-01-14 23:00:00	0	0.16	0	3.58038	0.846883	0.16	0.206161	0	0	0	0	0	0	0	0	0	93.7467	93.7467	0	-99.99	13.5761	16.0264	16.0508	16.0808	22.5047	22.7831	-99.99	99
setup	0	2012-01-15 23:00:00	0	0.57	0.100796	3.8199	0.691585	0.469204	0.204412	0	0	0	0.100796	0	0	0	0	0	92.9515	92.9515	0	-99.99	13.309	15.7968	15.8308	15.8698	22.3788	22.6618	-99.99	99
setup	0	2012-01-16 23:00:00	0	0.15	0	3.80555	0.560924	0.15	0.226976	0	0	0	0	0	0	0	0	0	92.1636	92.1636	0	-99.99	12.9058	15.588	15.6324	15.6815	22.2689	22.5607	-99.99	99
setup	0	2012-01-17 23:00:00	0	0.02	0	3.8159	0.75219	0.02	0.212098	0	0	0	0	0	0	0	0	0	91.1993	91.1993	0	-99.99	12.4483	15.3419	15.3947	15.4517	22.1274	22.4223	-99.99	99
setup	0	2012-01-18 23:00:00	0	0	0	3.82448	0.560481	0	0.215891	0	0	0	0	0	0	0	0	0	90.4229	90.4229	0	-99.99	12.0747	15.1379	15.1994	15.2649	22.015	22.317	-99.99	99
setup	0	2012-01-19 23:00:00	0	0.01	0	3.91778	0.485459	0.01	0.215867	0	0	0	0	0	0	0	0	0	89.7216	89.7216	0	-99.99	11.7382	14.9513	15.0212	15.0949	21.9135	22.2241	-99.99	99
setup	0	2012-01-20 23:00:00	0	0	0	3.84337	0.481706	0	0.202408	0	0	0	0	0	0	0	0	0	89.0375	89.0375	0	-99.99	11.4205	14.7709	14.8481	14.929	21.8125	22.13	-99.99	99
setup	0	2012-01-21 23:00:00	0	0	0	3.87487	0.411861	0	0.199288	0	0	0	0	0	0	0	0	0	88.4263	88.4263	0	-99.99	11.1363	14.6076	14.6918	14.7798	21.7225	22.0482	-99.99	99
setup	0	2012-01-22 23:00:00	0	0	0	3.85341	0.374869	0	0.191722	0	0	0	0	0	0	0	0	0	87.8598	87.8598	0	-99.99	10.8757	14.4557	14.5464	14.6409	21.6385	21.9725	-99.99	99
setup	0	2012-01-23 23:00:00	0	0	0	3.83195	0.330359	0	0.185165	0	0	0	0	0	0	0	0	0	87.3442	87.3442	0	-99.99	10.6392	14.3164	14.4132	14.5139	21.5621	21.9046	-99.99	99
setup	0	2012-01-24 23:00:00	0	0	0	3.83166	0.288609	0	0.18012	0	0	0	0	0	0	0	0	0	86.8755	86.8755	0	-99.99	10.4238	14.1883	14.2909	14.3977	21.4927	21.8443	-99.99	99
setup	0	2012-01-25 23:00:00	0	0.01	0	3.69563	0.273903	0.01	0.167	0	0	0	0	0	0	0	0	0	86.4346	86.4346	0	-99.99	10.2256	14.0687	14.1763	14.2883	21.4265	21.7862	-99.99	99
setup	0	2012-01-26 23:00:00	0	0	0	3.82223	0.281152	0	0.166872	0	0	0	0	0	0	0	0	0	85.9866	85.9866	0	-99.99	10.0286	13.948	14.0603	14.1771	21.3584	21.7258	-99.99	99
setup	0	2012-01-27 23:00:00	0	0	0	3.82897	0.250776	0	0.162323	0	0	0	0	0	0	0	0	0	85.5735	85.5735	0	-99.99	9.84678	13.8357	13.9525	14.074	21.2956	21.671	-99.99	99
setup	0	2012-01-28 23:00:00	0	0	0	3.841	0.229427	0	0.157908	0	0	0	0	0	0	0	0	0	85.1861	85.1861	0	-99.99	9.67693	13.7299	13.8509	13.9769	21.2366	21.6202	-99.99	99
setup	0	2012-01-29 23:00:00	0	0	0	3.73668	0.218503	0	0.148396	0	0	0	0	0	0	0	0	0	84.8192	84.8192	0	-99.99	9.51898	13.6303	13.7549	13.8849	21.18	21.5712	-99.99	99
setup	0	2012-01-30 23:00:00	0	0	0	3.73988	0.213885	0	0.143545	0	0	0	0	0	0	0	0	0	84.4618	84.4618	0	-99.99	9.3678	13.5338	13.6616	13.7952	21.1244	21.5226	-99.99	99
setup	0	2012-01-31 23:00:00	0	0.01	0	3.60578	0.185677	0.01	0.134155	0	0	0	0	0	0	0	0	0	84.142	84.142	0	-99.99	9.23232	13.4468	13.5776	13.7146	21.0746	21.4799	-99.99	99
setup	0	2012-02-01 23:00:00	0	0.01	0	3.62656	0.193114	0.01	0.130247	0	0	0	0	0	0	0	0	0	83.8186	83.8186	0	-99.99	9.09929	13.3601	13.4934	13.6333	21.0235	21.4349	-99.99	99
setup	0	2012-02-02 23:00:00	0	0.02	0	3.89396	0.170607	0.02	0.136203	0	0	0	0	0	0	0	0	0	83.5118	83.5118	0	-99.99	8.97009	13.2759	13.4121	13.5552	20.9755	21.3947	-99.99	99
setup	0	2012-02-03 23:00:00	0	0.04	0	3.97122	0.142668	0.04	0.134799	0	0	0	0	0	0	0	0	0	83.2343	83.2343	0	-99.99	8.85051	13.198	13.3372	13.4838	20.9325	21.3606	-99.99	99
setup	0	2012-02-04 23:00:00	0	0.01	0	3.94614	0.13984	0.01	0.130786	0	0	0	0	0	0	0	0	0	82.9637	82.9637	0	-99.99	8.73575	13.1225	13.2643	13.414	20.8902	21.3268	-99.99	99
setup	0	2012-02-05 23:00:00	0	0	0	3.84701	0.128932	0	0.124095	0	0	0	0	0	0	0	0	0	82.7107	82.7107	0	-99.99	8.62923	13.0518	13.196	13.3486	20.8504	21.2952	-99.99	99
setup	0	2012-02-06 23:00:00	0	0	0	3.79202	0.128294	0	0.118544	0	0	0	0	0	0	0	0	0	82.4639	82.4639	0	-99.99	8.52761	12.9835	13.1297	13.2848	20.8112	21.2635	-99.99	99
setup	0	2012-02-07 23:00:00	0	0	0	3.75995	0.126505	0	0.113993	0	0	0	0	0	0	0	0	0	82.2234	82.2234	0	-99.99	8.43047	12.9175	13.0655	13.2228	20.7725	21.2318	-99.99	99
setup	0	2012-02-08 23:00:00	0	0	0	3.66632	0.118911	0	0.107974	0	0	0	0	0	0	0	0	0	81.9965	81.9965	0	-99.99	8.33982	12.8555	13.0049	13.1642	20.7357	21.2017	-99.99	99
setup	0	2012-02-09 23:00:00	0	0	0	3.78912	0.111676	0	0.108641	0	0	0	0	0	0	0	0	0	81.7762	81.7762	0	-99.99	8.25149	12.7947	12.9456	13.1069	20.7	21.1731	-99.99	99
setup	0	2012-02-10 23:00:00	0	0.02	0	3.87856	0.102938	0.02	0.107692	0	0	0	0	0	0	0	0	0	81.5655	81.5655	0	-99.99	8.16669	12.7361	12.8885	13.0517	20.6659	21.1465	-99.99	99
setup	0	2012-02-11 23:00:00	0	0.02	0	3.97158	0.0911828	0.02	0.10749	0	0	0	0	0	0	0	0	0	81.3668	81.3668	0	-99.99	8.08552	12.6799	12.8338	12.9991	20.6338	21.1226	-99.99	99
setup	0	2012-02-12 23:00:00	0	0.27	0.0738771	4.10349	0.0790218	0.196123	0.105785	0	0	0	0.0738771	0	0	0	0	0	81.2559	81.2559	0	-99.99	8.09502	12.6284	12.7837	12.9511	20.6051	21.1025	-99.99	99
setup	0	2012-02-13 23:00:00	0	0.12	0	4.03952	0.0797733	0.12	0.103127	0	0	0	0	0	0	0	0	0	81.073	81.073	0	-99.99	8.02291	12.5771	12.7337	12.9029	20.5758	21.0813	-99.99	99
setup	0	2012-02-14 23:00:00	0	0	0	3.89805	0.0775943	0	0.0997703	0	0	0	0	0	0	0	0	0	80.8957	80.8957	0	-99.99	7.94971	12.5276	12.6853	12.8561	20.5471	21.0605	-99.99	99
setup	0	2012-02-15 23:00:00	0	0.06	0	3.84127	0.0726567	0.06	0.0942157	0	0	0	0	0	0	0	0	0	80.7288	80.7288	0	-99.99	7.88155	12.4811	12.6397	12.8119	20.5199	21.0408	-99.99	99
setup	0	2012-02-16 23:00:00	0	1.86	1.72209	3.80917	0.0687188	0.137915	0.135974	0.018199	0	0	1.70389	0	0	0	0	0	82.228	82.228	0	-99.99	11.0339	12.4574	12.6168	12.7905	20.5105	21.0391	-99.99	99
setup	0	2012-02-17 23:00:00	0	0.31	0.185825	3.97428	0.0688237	0.124175	0.141522	0.0385685	0	0	0.147256	0	0	0	0	0	82.1649	82.1649	0	-99.99	11.0872	12.4195	12.5778	12.753	20.4886	21.0256	-99.99	99
setup	0	2012-02-18 23:00:00	0	0.29	0.179042	3.95269	0.0764779	0.110958	0.139609	0.0505657	0	0	0.128476	0	0	0	0	0	82.0773	82.0773	0	-99.99	11.0837	12.4209	12.5387	12.7151	20.4656	21.0103	-99.99	99
setup	0	2012-02-19 23:00:00	0	1.87	1.77181	3.99101	0.0785068	0.0981905	0.183919	0.065281	0	0	1.70653	0	0	0	0	0	83.5214	83.5214	0	-99.99	12.8616	12.7775	12.5361	12.6963	20.458	21.0106	-99.99	99
setup	0	2012-02-20 23:00:00	0	0.09	0.00400573	4.08576	0.068387	0.0859943	0.18296	0.00400573	0	0	0	0	0	0	0	0	83.27	83.27	0	-99.99	12.3454	13.0259	12.6692	12.6601	20.4368	20.9986	-99.99	99
setup	0	2012-02-21 23:00:00	0	0.1	0.0255504	3.96544	0.0668849	0.0744496	0.169943	0.0255504	0	0	0	0	0	0	0	0	83.0332	83.0332	0	-99.99	12.0007	13.0624	12.7646	12.6561	20.4161	20.9863	-99.99	99
setup	0	2012-02-22 23:00:00	0	0.25	0.186441	3.94913	0.0544689	0.0635594	0.163707	0.0987182	0	0	0.0877224	0	0	0	0	0	82.9027	82.9027	0	-99.99	11.8542	13.0381	12.8062	12.6998	20.3979	20.9769	-99.99	99
setup	0	2012-02-23 23:00:00	0	0.29	0.236585	3.88178	0.0439117	0.0534152	0.159808	0.106504	0	0	0.130081	0	0	0	0	0	82.8291	82.8291	0	-99.99	11.7956	13.0106	12.8247	12.7377	20.3818	20.9697	-99.99	99
setup	0	2012-02-24 23:00:00	0	0.01	0	3.73539	0.0365147	0.01	0.155447	0	0	0	0	0	0	0	0	0	82.6371	82.6371	0	-99.99	11.5999	12.9645	12.8288	12.761	20.3655	20.9626	-99.99	99
setup	0	2012-02-25 23:00:00	0	0.8	0.764437	3.87735	0.0267966	0.0355635	0.168868	0.124931	0	0	0.639506	0	0	0	0	0	83.081	83.081	0	-99.99	12.1805	13.0248	12.8401	12.7799	20.3561	20.9629	-99.99	99
setup	0	2012-02-26 23:00:00	0	4.07	4.04205	3.94023	0.0285328	0.0279452	0.272176	0.135418	0	0	3.90664	0	0	0	0	0	86.6869	86.6869	0	-99.99	16.0324	14.246	13.0997	12.8601	20.375	20.9909	-99.99	99
setup	0	2012-02-27 23:00:00	0	1.72	1.69877	3.78149	0.0226096	0.0212286	0.286216	0.13549	0	0	1.56328	0	0	0	0	0	87.9414	87.9414	0	-99.99	16.5569	15.302	13.6965	13.1223	20.3762	21.0018	-99.99	99
setup	0	2012-02-28 23:00:00	0	0.57	0.554564	4.0097	0.0141346	0.0154362	0.299129	0.151045	0	0	0.403519	0	0	0	0	0	88.0316	88.0316	0	-99.99	15.9437	15.6803	14.2469	13.5769	20.3674	21.0039	-99.99	99
setup	0	2012-02-29 23:00:00	0	1.64	1.62941	4.04796	0.00969549	0.0105859	0.329742	0.157717	0	0	1.4717	0	0	0	0	0	89.1639	89.1639	0	-99.99	16.6885	16.156	14.7206	14.0763	20.3683	21.0154	-99.99	99
